FID,codigo,empreendimento,subeixo,tipo,orgao_responsavel,executor,unidade_federativa,municipio,investimento_previsto,observacao,estagio,data_de_referencia,geometria,count
praca.fid--370298aa_15b3a2610e3_7654,11966,Praças - Ubá - MG - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,MG,UBÁ,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-42.943 -21.12)),0
praca.fid--370298aa_15b3a2610e3_7655,11968,Praças - Uberlândia - MG - Modelo 7000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,MG,UBERLÂNDIA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-48.277 -18.919)),0
praca.fid--370298aa_15b3a2610e3_7656,11969,Praças - Uberlândia - MG - Modelo 7000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,MG,UBERLÂNDIA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-48.277 -18.919)),0
praca.fid--370298aa_15b3a2610e3_7657,11971,Praças - Varginha - MG - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,MG,VARGINHA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-45.43 -21.551)),0
praca.fid--370298aa_15b3a2610e3_7658,11972,Praças - Vespasiano - MG - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,MG,VESPASIANO,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-43.923 -19.692)),0
praca.fid--370298aa_15b3a2610e3_7659,11973,Praças - Campo Grande - MS - Modelo 7000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,MS,CAMPO GRANDE,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-54.646 -20.443)),0
praca.fid--370298aa_15b3a2610e3_765a,11974,Praças - Campo Grande - MS - Modelo 7000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,MS,CAMPO GRANDE,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-54.646 -20.443)),0
praca.fid--370298aa_15b3a2610e3_765b,11975,Praças - Corumbá - MS - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,MS,CORUMBÁ,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-57.653 -19.009)),0
praca.fid--370298aa_15b3a2610e3_765c,11976,Praças - Dourados - MS - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,MS,DOURADOS,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-54.806 -22.221)),0
praca.fid--370298aa_15b3a2610e3_765d,11977,Praças - Ponta Porã - MS - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,MS,PONTA PORÃ,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-55.726 -22.536)),0
praca.fid--370298aa_15b3a2610e3_765e,11978,Praças - Cuiabá - MT - Modelo 7000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,MT,CUIABÁ,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-56.097 -15.596)),0
praca.fid--370298aa_15b3a2610e3_765f,11979,Praças - Rondonópolis - MT - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,MT,RONDONÓPOLIS,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-54.636 -16.471)),0
praca.fid--370298aa_15b3a2610e3_7660,11983,Praças - Ananindeua - PA - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,PA,ANANINDEUA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-48.372 -1.366)),0
praca.fid--370298aa_15b3a2610e3_7661,11984,Praças - Ananindeua - PA - Modelo 7000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,PA,ANANINDEUA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-48.372 -1.366)),0
praca.fid--370298aa_15b3a2610e3_7662,11985,Praças - Barcarena - PA - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,PA,BARCARENA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-48.626 -1.506)),0
praca.fid--370298aa_15b3a2610e3_7663,11988,Praças - Bragança - PA - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,PA,BRAGANÇA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-46.773 -1.063)),0
praca.fid--370298aa_15b3a2610e3_7664,11989,Praças - Breves - PA - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,PA,BREVES,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-50.48 -1.682)),0
praca.fid--370298aa_15b3a2610e3_7665,11990,Praças - Cametá - PA - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,PA,CAMETÁ,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-49.496 -2.244)),0
praca.fid--370298aa_15b3a2610e3_7666,11992,Praças - Itaituba - PA - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,PA,ITAITUBA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-55.984 -4.276)),0
praca.fid--370298aa_15b3a2610e3_7667,11994,Praças - Marabá - PA - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,PA,MARABÁ,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-49.118 -5.369)),0
praca.fid--370298aa_15b3a2610e3_7668,11996,Praças - Santarém - PA - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,PA,SANTARÉM,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-54.708 -2.443)),0
praca.fid--370298aa_15b3a2610e3_7669,11998,Praças - Tailândia - PA - Modelo 700m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,PA,TAILÂNDIA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-48.953 -2.947)),0
praca.fid--370298aa_15b3a2610e3_766a,11999,Praças - Tucuruí - PA - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,PA,TUCURUÍ,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-49.673 -3.768)),0
praca.fid--370298aa_15b3a2610e3_766b,12002,Praças - Campina Grande - PB - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,PB,CAMPINA GRANDE,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-35.881 -7.231)),0
praca.fid--370298aa_15b3a2610e3_766c,12003,Praças - João Pessoa - PB - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,PB,JOÃO PESSOA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-34.863 -7.115)),0
praca.fid--370298aa_15b3a2610e3_766d,12004,Praças - João Pessoa - PB - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,PB,JOÃO PESSOA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-34.863 -7.115)),0
praca.fid--370298aa_15b3a2610e3_766e,12006,Praças - Santa Rita - PB - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,PB,SANTA RITA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-34.978 -7.114)),0
praca.fid--370298aa_15b3a2610e3_766f,12007,Praças - Abreu e Lima - PE - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,PE,ABREU E LIMA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-34.903 -7.912)),0
praca.fid--370298aa_15b3a2610e3_7670,12008,Praças - Cabo de Santo Agostinho - PE - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,PE,CABO DE SANTO AGOSTINHO,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-35.035 -8.287)),0
praca.fid--370298aa_15b3a2610e3_7671,12010,Praças - Caruaru - PE - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,PE,CARUARU,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-35.976 -8.283)),0
praca.fid--370298aa_15b3a2610e3_7672,12011,Praças - Goiana - PE - Modelo 700m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,PE,GOIANA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-35.003 -7.561)),0
praca.fid--370298aa_15b3a2610e3_7673,12013,Praças - Ilha de Itamaracá - PE - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,PE,ILHA DE ITAMARACÁ,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-34.826 -7.748)),0
praca.fid--370298aa_15b3a2610e3_7674,12014,Praças - Jaboatão dos Guararapes - PE - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,PE,JABOATÃO DOS GUARARAPES,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-35.015 -8.113)),0
praca.fid--370298aa_15b3a2610e3_7675,12016,Praças - Olinda - PE - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,PE,OLINDA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-34.855 -8.009)),0
praca.fid--370298aa_15b3a2610e3_7676,12017,Praças - Ouricuri - PE - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,PE,OURICURI,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-40.082 -7.883)),0
praca.fid--370298aa_15b3a2610e3_7677,12022,Praças - Recife - PE - Modelo 7000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,PE,RECIFE,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-34.881 -8.054)),0
praca.fid--370298aa_15b3a2610e3_7678,12024,Praças - Salgueiro - PE - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,PE,SALGUEIRO,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-39.12 -8.067)),0
praca.fid--370298aa_15b3a2610e3_7679,12025,Praças - Santa Cruz do Capibaribe - PE - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,PE,SANTA CRUZ DO CAPIBARIBE,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-36.205 -7.957)),0
praca.fid--370298aa_15b3a2610e3_767a,12026,Praças - São Lourenço da Mata - PE - Modelo 700m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,PE,SÃO LOURENÇO DA MATA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-35.018 -8.002)),0
praca.fid--370298aa_15b3a2610e3_767b,12027,Praças - Serra Talhada - PE - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,PE,SERRA TALHADA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-38.296 -7.986)),0
praca.fid--370298aa_15b3a2610e3_767c,12028,Praças - Vitória de Santo Antão - PE - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,PE,VITÓRIA DE SANTO ANTÃO,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-35.291 -8.118)),0
praca.fid--370298aa_15b3a2610e3_767d,12029,Praças - Floriano - PI - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,PI,FLORIANO,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-43.023 -6.767)),0
praca.fid--370298aa_15b3a2610e3_767e,12030,Praças - Parnaíba - PI - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,PI,PARNAÍBA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-41.777 -2.905)),0
praca.fid--370298aa_15b3a2610e3_767f,12031,Praças - Picos - PI - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,PI,PICOS,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-41.467 -7.077)),0
praca.fid--370298aa_15b3a2610e3_7680,12034,Praças - Almirante Tamandaré - PR - Modelo 700m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,PR,ALMIRANTE TAMANDARÉ,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-49.31 -25.325)),0
praca.fid--370298aa_15b3a2610e3_7681,12035,Praças - Apucarana - PR - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,PR,APUCARANA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-51.461 -23.551)),0
praca.fid--370298aa_15b3a2610e3_7682,12036,Praças - Arapongas - PR - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,PR,ARAPONGAS,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-51.424 -23.419)),0
praca.fid--370298aa_15b3a2610e3_7683,12037,Praças - Araucária - PR - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,PR,ARAUCÁRIA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-49.41 -25.593)),0
praca.fid--370298aa_15b3a2610e3_7684,12039,Praças - Campina Grande do Sul - PR - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,PR,CAMPINA GRANDE DO SUL,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-49.055 -25.306)),0
praca.fid--370298aa_15b3a2610e3_7685,12042,Praças - Colombo - PR - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,PR,COLOMBO,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-49.224 -25.292)),0
praca.fid--370298aa_15b3a2610e3_7686,12047,Praças - Guarapuava - PR - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,PR,GUARAPUAVA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-51.458 -25.395)),0
praca.fid--370298aa_15b3a2610e3_7687,12048,Praças - Irati - PR - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,PR,IRATI,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-50.651 -25.467)),0
praca.fid--370298aa_15b3a2610e3_7688,12049,Praças - Londrina - PR - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,PR,LONDRINA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-51.163 -23.31)),0
praca.fid--370298aa_15b3a2610e3_7689,12051,Praças - Paranaguá - PR - Modelo 700m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,PR,PARANAGUÁ,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-48.509 -25.52)),0
praca.fid--370298aa_15b3a2610e3_768a,12054,Praças - Piraquara - PR - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,PR,PIRAQUARA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-49.063 -25.442)),0
praca.fid--370298aa_15b3a2610e3_768b,12055,Praças - Ponta Grossa - PR - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,PR,PONTA GROSSA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-50.162 -25.095)),0
praca.fid--370298aa_15b3a2610e3_768c,12056,Praças - Quatro Barras - PR - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,PR,QUATRO BARRAS,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-49.077 -25.366)),0
praca.fid--370298aa_15b3a2610e3_768d,12058,Praças - Sarandi - PR - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,PR,SARANDI,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-51.874 -23.444)),0
praca.fid--370298aa_15b3a2610e3_768e,12061,Praças - Araruama - RJ - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,RJ,ARARUAMA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-42.343 -22.873)),0
praca.fid--370298aa_15b3a2610e3_768f,12063,Praças - Belford Roxo - RJ - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,RJ,BELFORD ROXO,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-43.399 -22.764)),0
praca.fid--370298aa_15b3a2610e3_7690,12064,Praças - Belford Roxo - RJ - Modelo 700m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,RJ,BELFORD ROXO,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-43.399 -22.764)),0
praca.fid--370298aa_15b3a2610e3_7691,12065,Praças - Cabo Frio - RJ - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,RJ,CABO FRIO,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-42.019 -22.879)),0
praca.fid--370298aa_15b3a2610e3_7692,12066,Praças - Campos dos Goytacazes - RJ - Modelo 7000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,RJ,CAMPOS DOS GOYTACAZES,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-41.324 -21.754)),0
praca.fid--370298aa_15b3a2610e3_7693,12067,Praças - Itaboraí - RJ - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,RJ,ITABORAÍ,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-42.859 -22.744)),0
praca.fid--370298aa_15b3a2610e3_7694,12068,Praças - Itaguaí - RJ - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,RJ,ITAGUAÍ,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-43.775 -22.852)),0
praca.fid--370298aa_15b3a2610e3_7695,12071,Praças - Macaé - RJ - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,RJ,MACAÉ,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-41.787 -22.371)),0
praca.fid--370298aa_15b3a2610e3_7696,12072,Praças - Magé - RJ - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,RJ,MAGÉ,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-43.041 -22.653)),0
praca.fid--370298aa_15b3a2610e3_7697,12074,Praças - Mesquita - RJ - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,RJ,MESQUITA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-43.429 -22.782)),0
praca.fid--370298aa_15b3a2610e3_7698,12075,Praças - Nilópolis - RJ - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,RJ,NILÓPOLIS,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-43.414 -22.808)),0
praca.fid--370298aa_15b3a2610e3_7699,12077,Praças - Nova Friburgo - RJ - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,RJ,NOVA FRIBURGO,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-42.531 -22.282)),0
praca.fid--370298aa_15b3a2610e3_769a,12078,Praças - Nova Iguaçu - RJ - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,RJ,NOVA IGUAÇU,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-43.451 -22.759)),0
praca.fid--370298aa_15b3a2610e3_769b,12079,Praças - Nova Iguaçu - RJ - Modelo 7000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,RJ,NOVA IGUAÇU,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-43.451 -22.759)),0
praca.fid--370298aa_15b3a2610e3_769c,12081,Praças - Queimados - RJ - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,RJ,QUEIMADOS,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-43.555 -22.716)),0
praca.fid--370298aa_15b3a2610e3_769d,12082,Praças - Resende - RJ - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,RJ,RESENDE,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-44.447 -22.469)),0
praca.fid--370298aa_15b3a2610e3_769e,12083,Praças - São Gonçalo - RJ - Modelo 7000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,RJ,SÃO GONÇALO,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-43.054 -22.827)),0
praca.fid--370298aa_15b3a2610e3_769f,12084,Praças - São Gonçalo - RJ - Modelo 7000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,RJ,SÃO GONÇALO,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-43.054 -22.827)),0
praca.fid--370298aa_15b3a2610e3_76a0,12085,Praças - São João de Meriti - RJ - Modelo 700m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,RJ,SÃO JOÃO DE MERITI,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-43.372 -22.804)),0
praca.fid--370298aa_15b3a2610e3_76a1,12086,Praças - Tanguá - RJ - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,RJ,TANGUÁ,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-42.714 -22.73)),0
praca.fid--370298aa_15b3a2610e3_76a2,12088,Praças - Três Rios - RJ - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,RJ,TRÊS RIOS,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-43.209 -22.117)),0
praca.fid--370298aa_15b3a2610e3_76a3,12089,Praças - Volta Redonda - RJ - Modelo 700m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,RJ,VOLTA REDONDA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-44.104 -22.523)),0
praca.fid--370298aa_15b3a2610e3_76a4,12091,Praças - Natal - RN - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,RN,NATAL,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-35.209 -5.795)),0
praca.fid--370298aa_15b3a2610e3_76a5,12092,Praças - Natal - RN - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,RN,NATAL,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-35.209 -5.795)),0
praca.fid--370298aa_15b3a2610e3_76a6,12093,Praças - Parnamirim - RN - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,RN,PARNAMIRIM,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-35.263 -5.916)),0
praca.fid--370298aa_15b3a2610e3_76a7,12094,Praças - Ariquemes - RO - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,RO,ARIQUEMES,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-63.041 -9.913)),0
praca.fid--370298aa_15b3a2610e3_76a8,12095,Praças - Cacoal - RO - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,RO,CACOAL,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-61.448 -11.438)),0
praca.fid--370298aa_15b3a2610e3_76a9,12096,Praças - Porto Velho - RO - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,RO,PORTO VELHO,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-63.904 -8.762)),0
praca.fid--370298aa_15b3a2610e3_76aa,12097,Praças - Rolim de Moura - RO - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,RO,ROLIM DE MOURA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-61.778 -11.733)),0
praca.fid--370298aa_15b3a2610e3_76ab,12098,Praças - Boa Vista - RR - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,RR,BOA VISTA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-60.673 2.82)),0
praca.fid--370298aa_15b3a2610e3_76ac,12099,Praças - Alvorada - RS - Modelo 700m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,RS,ALVORADA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-51.084 -29.99)),0
praca.fid--370298aa_15b3a2610e3_76ad,12100,Praças - Bagé - RS - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,RS,BAGÉ,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-54.107 -31.331)),0
praca.fid--370298aa_15b3a2610e3_76ae,12101,Praças - Bento Gonçalves - RS - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,RS,BENTO GONÇALVES,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-51.519 -29.171)),0
praca.fid--370298aa_15b3a2610e3_76af,12102,Praças - Cachoeirinha - RS - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,RS,CACHOEIRINHA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-51.094 -29.951)),0
praca.fid--370298aa_15b3a2610e3_76b0,12103,Praças - Campo Bom - RS - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,RS,CAMPO BOM,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-51.053 -29.679)),0
praca.fid--370298aa_15b3a2610e3_76b1,12104,Praças - Canoas - RS - Modelo 3000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,RS,CANOAS,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-51.184 -29.918)),0
praca.fid--370298aa_15b3a2610e3_76b2,12105,Praças - Caxias do Sul - RS - Modelo 7000m²,Comunidade Cidadã,Centro de Artes e Esportes Unificados,Ministério da Cultura,Município,RS,CAXIAS DO SUL,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-51.179 -29.168)),0
