FID,codigo,empreendimento,subeixo,tipo,orgao_responsavel,executor,unidade_federativa,municipio,investimento_previsto,observacao,estagio,data_de_referencia,geometria,count
prevencao_risco.fid--370298aa_15b3a2610e3_694c,44620,Obras de macrodrenagem nas bacias dos Rios Bengalas- Córrego D'Antas e Rio Grande em Nova Friburgo - Nova Friburgo - RJ,Cidade Melhor,Prevenção em áreas de risco,Ministério das Cidades,Estado,RJ,NOVA FRIBURGO,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2016,POINT (-42.5381061213505 -22.293718576743597),0
prevencao_risco.fid--370298aa_15b3a2610e3_694d,44621,Intervenções hidráulicas para controle de cheias no Rio Meudon com implantação de seção hidráulica para alargamento da calha do rio - Teresópolis - RJ,Cidade Melhor,Prevenção em áreas de risco,Ministério das Cidades,Estado,RJ,TERESÓPOLIS,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2016,POINT (-42.9756083485854 -22.416958081677397),0
prevencao_risco.fid--370298aa_15b3a2610e3_694e,44622,Drenagem - ampliação da calha do Rio Betim- adequação da confluencia dos Rios Betim e Areias- microdrenagem - Betim - MG,Cidade Melhor,Prevenção em áreas de risco,Ministério das Cidades,Estado,MG,BETIM,--,,Em obras,30 de Junho de 2016,POINT (-44.201197025532004 -19.9673053263778),0
prevencao_risco.fid--370298aa_15b3a2610e3_694f,44623,Requalificação urbana do Ribeirão Arrudas - 2ª etapa - Contagem- Belo Horizonte - MG,Cidade Melhor,Prevenção em áreas de risco,Ministério das Cidades,Estado,MG,CONTAGEM- BELO HORIZONTE,--,,Em obras,30 de Junho de 2016,POINT (-44.05293800181738 -19.93855999642902),0
prevencao_risco.fid--370298aa_15b3a2610e3_6950,44623,Requalificação urbana do Ribeirão Arrudas - 2ª etapa - Contagem- Belo Horizonte - MG,Cidade Melhor,Prevenção em áreas de risco,Ministério das Cidades,Estado,MG,CONTAGEM- BELO HORIZONTE,--,,Em obras,30 de Junho de 2016,POINT (-43.93589664666114 -19.91791789240214),0
prevencao_risco.fid--370298aa_15b3a2610e3_6951,44624,Drenagem - ampliação da calha e reservatórios de amortecimento - Bacia do Córrego Riacho das Pedras - Contagem- Belo Horizonte - MG,Cidade Melhor,Prevenção em áreas de risco,Ministério das Cidades,Estado,MG,CONTAGEM- BELO HORIZONTE,--,,Em obras,30 de Junho de 2016,POINT (-44.054 -19.932),0
prevencao_risco.fid--370298aa_15b3a2610e3_6952,44624,Drenagem - ampliação da calha e reservatórios de amortecimento - Bacia do Córrego Riacho das Pedras - Contagem- Belo Horizonte - MG,Cidade Melhor,Prevenção em áreas de risco,Ministério das Cidades,Estado,MG,CONTAGEM- BELO HORIZONTE,--,,Em obras,30 de Junho de 2016,POINT (-43.956 -19.817),0
prevencao_risco.fid--370298aa_15b3a2610e3_6953,44625,Drenagem - ampliaação da calha- muros-diques- avenidas sanitárias e barragem de retenção - Bacias dos Rios Muriaé e Preto - Muriaé - MG,Cidade Melhor,Prevenção em áreas de risco,Ministério das Cidades,Estado,MG,MURIAÉ,--,,Em obras,30 de Junho de 2016,POINT (-42.3697133261213 -21.1304539037473),0
prevencao_risco.fid--370298aa_15b3a2610e3_6954,44742,Obras de Contenção de encostas em Petrópolis - Intervenção em setores de risco Alto e Muito Alto - Petrópolis - RJ,Cidade Melhor,Prevenção em áreas de risco,Ministério das Cidades,Estado,RJ,PETRÓPOLIS,--,,Em obras,30 de Junho de 2016,POINT (-43.179 -22.505),0
prevencao_risco.fid--370298aa_15b3a2610e3_6955,44743,Obras de Contenção de encostas em Belo Horizonte - Intervenção em setores de risco Alto e Muito Alto - Belo Horizonte - MG,Cidade Melhor,Prevenção em áreas de risco,Ministério das Cidades,Município,MG,BELO HORIZONTE,--,,Em obras,30 de Junho de 2016,POINT (-43.956 -19.817),0
prevencao_risco.fid--370298aa_15b3a2610e3_6956,44744,Obras de Contenção de encostas em Betim - Intervenção em setores de risco Alto e Muito Alto - Betim - MG,Cidade Melhor,Prevenção em áreas de risco,Ministério das Cidades,Município,MG,BETIM,--,,Em obras,30 de Junho de 2016,POINT (-44.198 -19.968),0
prevencao_risco.fid--370298aa_15b3a2610e3_6957,44745,Obras de Contenção de encostas em Contagem - Intervenção em setores de risco Alto e Muito Alto - Contagem - MG,Cidade Melhor,Prevenção em áreas de risco,Ministério das Cidades,Município,MG,CONTAGEM,--,,Em obras,30 de Junho de 2016,POINT (-44.053888 -19.968055),0
prevencao_risco.fid--370298aa_15b3a2610e3_6958,44746,Obras de Contenção de encostas em Governador Valadares - Intervenção em setores de risco Alto e Muito Alto - Governador Valadares - MG,Cidade Melhor,Prevenção em áreas de risco,Ministério das Cidades,Município,MG,GOVERNADOR VALADARES,--,,Em obras,30 de Junho de 2016,POINT (-41.968711 -18.86497),0
prevencao_risco.fid--370298aa_15b3a2610e3_6959,44747,Obras de Contenção de encostas em Juiz de Fora - Intervenção em setores de risco Alto e Muito Alto - Juiz de Fora - MG,Cidade Melhor,Prevenção em áreas de risco,Ministério das Cidades,Município,MG,JUIZ DE FORA,--,,Em obras,30 de Junho de 2016,POINT (-43.35 -21.764),0
prevencao_risco.fid--370298aa_15b3a2610e3_695a,44748,Obras de Contenção de encostas em Nova Friburgo - Intervenção em setores de risco Alto e Muito Alto - Nova Friburgo - RJ,Cidade Melhor,Prevenção em áreas de risco,Ministério das Cidades,Estado,RJ,NOVA FRIBURGO,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2016,POINT (-42.531 -22.282),0
prevencao_risco.fid--370298aa_15b3a2610e3_695b,44750,Obras de Contenção de encostas em Teresópolis - Intervenção em setores de risco Alto e Muito Alto - Teresópolis - RJ,Cidade Melhor,Prevenção em áreas de risco,Ministério das Cidades,Estado,RJ,TERESÓPOLIS,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2016,POINT (-42.966 -22.412),0
prevencao_risco.fid--370298aa_15b3a2610e3_695c,44751,Obras de Contenção de encostas em Manhumirim- Lajinha- Ervália- Sabinópolis e Diogo de Vasconcelos - Intervenção em setores de risco Alto e Muito Alto - Manhumirim- Lajinha- Ervália- Sabinópolis- Diogo de Vasconcelos - MG,Cidade Melhor,Prevenção em áreas de risco,Ministério das Cidades,Estado,MG,MANHUMIRIM- LAJINHA- ERVÁLIA- SABINÓPOLIS- DIOGO DE VASCONCELOS,--,,Em obras,30 de Junho de 2016,POINT (-41.95838 -20.35855),0
prevencao_risco.fid--370298aa_15b3a2610e3_695d,44752,Obras de Contenção de encostas em Ewbank da Câmara- Matias Barbosa e Visconde do Rio Branco - Intervenção em setores de risco Alto e Muito Alto - Ewbank da Câmara- Matias Barbosa- Visconde do Rio Branco - MG,Cidade Melhor,Prevenção em áreas de risco,Ministério das Cidades,Estado,MG,EWBANK DA CÂMARA- MATIAS BARBOSA- VISCONDE DO RIO BRANCO,--,,Em obras,30 de Junho de 2016,POINT (-43.31939 -21.86955),0
prevencao_risco.fid--370298aa_15b3a2610e3_695e,44753,Obras de Contenção de encostas em Ouro Preto - Intervenção em setores de risco Alto e Muito Alto - Ouro Preto - MG,Cidade Melhor,Prevenção em áreas de risco,Ministério das Cidades,Estado,MG,OURO PRETO,--,,Em obras,30 de Junho de 2016,POINT (-43.50839 -20.28855),0
prevencao_risco.fid--370298aa_15b3a2610e3_695f,44754,Obras de Contenção de encostas em Ibirité - Intervenção em setores de risco Alto e Muito Alto - Ibirité - MG,Cidade Melhor,Prevenção em áreas de risco,Ministério das Cidades,Estado,MG,IBIRITÉ,--,,Em obras,30 de Junho de 2016,POINT (-44.05939 -20.02254),0
prevencao_risco.fid--370298aa_15b3a2610e3_6960,44755,Obras de Contenção de encostas em Cataguases - Intervenção em setores de risco Alto e Muito Alto - Cataguases - MG,Cidade Melhor,Prevenção em áreas de risco,Ministério das Cidades,Estado,MG,CATAGUASES,--,,Em obras,30 de Junho de 2016,POINT (-42.69738 -21.38955),0
prevencao_risco.fid--370298aa_15b3a2610e3_6961,44756,Obras de Contenção de encostas em Muriaé - Intervenção em setores de risco Alto e Muito Alto - Muriaé - MG,Cidade Melhor,Prevenção em áreas de risco,Ministério das Cidades,Estado,MG,MURIAÉ,--,,Em obras,30 de Junho de 2016,POINT (-42.36638 -21.13155),0
prevencao_risco.fid--370298aa_15b3a2610e3_6962,44757,Obras de Contenção de encostas em Timóteo - Intervenção em setores de risco Alto e Muito Alto - Timóteo - MG,Cidade Melhor,Prevenção em áreas de risco,Ministério das Cidades,Estado,MG,TIMÓTEO,--,,Em obras,30 de Junho de 2016,POINT (-42.64438 -19.58355),0
prevencao_risco.fid--370298aa_15b3a2610e3_6963,44758,Obras de Contenção de encostas em Nova Lima - Intervenção em setores de risco Alto e Muito Alto - Nova Lima - MG,Cidade Melhor,Prevenção em áreas de risco,Ministério das Cidades,Estado,MG,NOVA LIMA,--,,Em obras,30 de Junho de 2016,POINT (-43.84739 -19.98654),0
prevencao_risco.fid--370298aa_15b3a2610e3_6964,44759,Obras de Contenção de encostas em Além Paraíba - Intervenção em setores de risco Alto e Muito Alto - Além Paraíba - MG,Cidade Melhor,Prevenção em áreas de risco,Ministério das Cidades,Estado,MG,ALÉM PARAÍBA,--,,Em obras,30 de Junho de 2016,POINT (-42.70439 -21.88855),0
prevencao_risco.fid--370298aa_15b3a2610e3_6965,44760,Obras de Contenção de encostas em João Monlevade - Intervenção em setores de risco Alto e Muito Alto - João Monlevade - MG,Cidade Melhor,Prevenção em áreas de risco,Ministério das Cidades,Estado,MG,JOÃO MONLEVADE,--,,Em obras,30 de Junho de 2016,POINT (-43.17438 -19.81054),0
prevencao_risco.fid--370298aa_15b3a2610e3_6966,44761,Obras de Contenção de encostas em Santa Luzia - Intervenção em setores de risco Alto e Muito Alto - Santa Luzia - MG,Cidade Melhor,Prevenção em áreas de risco,Ministério das Cidades,Estado,MG,SANTA LUZIA,--,,Em obras,30 de Junho de 2016,POINT (-45.69038 -4.06946),0
prevencao_risco.fid--370298aa_15b3a2610e3_6967,44762,Obras de Contenção de encostas em Sabará - Intervenção em setores de risco Alto e Muito Alto - Sabará - MG,Cidade Melhor,Prevenção em áreas de risco,Ministério das Cidades,Estado,MG,SABARÁ,--,,Em obras,30 de Junho de 2016,POINT (-43.80739 -19.88654),0
prevencao_risco.fid--370298aa_15b3a2610e3_6968,44769,Construção de obras e melhoramento do canal do Rio Itajaí Mirim de 0-95 km- com o objetivo de aumentar sua capacidade de escoamento - Itajaí - SC,Cidade Melhor,Prevenção em áreas de risco,Ministério da Integração Nacional,Estado,SC,ITAJAÍ,--,,Em execução,30 de Junho de 2016,POINT (-48.6709583429595 -26.910593835306397),0
prevencao_risco.fid--370298aa_15b3a2610e3_6969,44770,Sobre-elevação em 2 metros do vertedoro e barramento da Barragem Oeste- no Município de Taió e sobre-elevação da altura do vertedoro da Barragem Sul- no Município de Ituporanga- incluindo a melhoria de operação das duas comportas - Taió- Rio do Oeste- Laurentino- Ituporanga- Aurora- Rio do Sul- Lontras- Ibirama- Apiúna- Rodeio- Ascurra- Timbó- Indaial- Blumenau- Gaspar- Ilhota- Itajaí- Navegantes - SC,Cidade Melhor,Prevenção em áreas de risco,Ministério da Integração Nacional,Estado,SC,TAIÓ- RIO DO OESTE- LAURENTINO- ITUPORANGA- AURORA- RIO DO SUL- LONTRAS- IBIRAMA- APIÚNA- RODEIO- ASCURRA- TIMBÓ- INDAIAL- BLUMENAU- GASPAR- ILHOTA- ITAJAÍ- NAVEGANTES,--,,Em obras,30 de Junho de 2016,POINT (-49.998 -27.116),0
prevencao_risco.fid--370298aa_15b3a2610e3_696a,44770,Sobre-elevação em 2 metros do vertedoro e barramento da Barragem Oeste- no Município de Taió e sobre-elevação da altura do vertedoro da Barragem Sul- no Município de Ituporanga- incluindo a melhoria de operação das duas comportas - Taió- Rio do Oeste- Laurentino- Ituporanga- Aurora- Rio do Sul- Lontras- Ibirama- Apiúna- Rodeio- Ascurra- Timbó- Indaial- Blumenau- Gaspar- Ilhota- Itajaí- Navegantes - SC,Cidade Melhor,Prevenção em áreas de risco,Ministério da Integração Nacional,Estado,SC,TAIÓ- RIO DO OESTE- LAURENTINO- ITUPORANGA- AURORA- RIO DO SUL- LONTRAS- IBIRAMA- APIÚNA- RODEIO- ASCURRA- TIMBÓ- INDAIAL- BLUMENAU- GASPAR- ILHOTA- ITAJAÍ- NAVEGANTES,--,,Em obras,30 de Junho de 2016,POINT (-49.797 -27.193),0
prevencao_risco.fid--370298aa_15b3a2610e3_696b,44770,Sobre-elevação em 2 metros do vertedoro e barramento da Barragem Oeste- no Município de Taió e sobre-elevação da altura do vertedoro da Barragem Sul- no Município de Ituporanga- incluindo a melhoria de operação das duas comportas - Taió- Rio do Oeste- Laurentino- Ituporanga- Aurora- Rio do Sul- Lontras- Ibirama- Apiúna- Rodeio- Ascurra- Timbó- Indaial- Blumenau- Gaspar- Ilhota- Itajaí- Navegantes - SC,Cidade Melhor,Prevenção em áreas de risco,Ministério da Integração Nacional,Estado,SC,TAIÓ- RIO DO OESTE- LAURENTINO- ITUPORANGA- AURORA- RIO DO SUL- LONTRAS- IBIRAMA- APIÚNA- RODEIO- ASCURRA- TIMBÓ- INDAIAL- BLUMENAU- GASPAR- ILHOTA- ITAJAÍ- NAVEGANTES,--,,Em obras,30 de Junho de 2016,POINT (-49.733 -27.217),0
prevencao_risco.fid--370298aa_15b3a2610e3_696c,44770,Sobre-elevação em 2 metros do vertedoro e barramento da Barragem Oeste- no Município de Taió e sobre-elevação da altura do vertedoro da Barragem Sul- no Município de Ituporanga- incluindo a melhoria de operação das duas comportas - Taió- Rio do Oeste- Laurentino- Ituporanga- Aurora- Rio do Sul- Lontras- Ibirama- Apiúna- Rodeio- Ascurra- Timbó- Indaial- Blumenau- Gaspar- Ilhota- Itajaí- Navegantes - SC,Cidade Melhor,Prevenção em áreas de risco,Ministério da Integração Nacional,Estado,SC,TAIÓ- RIO DO OESTE- LAURENTINO- ITUPORANGA- AURORA- RIO DO SUL- LONTRAS- IBIRAMA- APIÚNA- RODEIO- ASCURRA- TIMBÓ- INDAIAL- BLUMENAU- GASPAR- ILHOTA- ITAJAÍ- NAVEGANTES,--,,Em obras,30 de Junho de 2016,POINT (-49.643 -27.214),0
prevencao_risco.fid--370298aa_15b3a2610e3_696d,44770,Sobre-elevação em 2 metros do vertedoro e barramento da Barragem Oeste- no Município de Taió e sobre-elevação da altura do vertedoro da Barragem Sul- no Município de Ituporanga- incluindo a melhoria de operação das duas comportas - Taió- Rio do Oeste- Laurentino- Ituporanga- Aurora- Rio do Sul- Lontras- Ibirama- Apiúna- Rodeio- Ascurra- Timbó- Indaial- Blumenau- Gaspar- Ilhota- Itajaí- Navegantes - SC,Cidade Melhor,Prevenção em áreas de risco,Ministério da Integração Nacional,Estado,SC,TAIÓ- RIO DO OESTE- LAURENTINO- ITUPORANGA- AURORA- RIO DO SUL- LONTRAS- IBIRAMA- APIÚNA- RODEIO- ASCURRA- TIMBÓ- INDAIAL- BLUMENAU- GASPAR- ILHOTA- ITAJAÍ- NAVEGANTES,--,,Em obras,30 de Junho de 2016,POINT (-49.638 -27.315),0
prevencao_risco.fid--370298aa_15b3a2610e3_696e,44770,Sobre-elevação em 2 metros do vertedoro e barramento da Barragem Oeste- no Município de Taió e sobre-elevação da altura do vertedoro da Barragem Sul- no Município de Ituporanga- incluindo a melhoria de operação das duas comportas - Taió- Rio do Oeste- Laurentino- Ituporanga- Aurora- Rio do Sul- Lontras- Ibirama- Apiúna- Rodeio- Ascurra- Timbó- Indaial- Blumenau- Gaspar- Ilhota- Itajaí- Navegantes - SC,Cidade Melhor,Prevenção em áreas de risco,Ministério da Integração Nacional,Estado,SC,TAIÓ- RIO DO OESTE- LAURENTINO- ITUPORANGA- AURORA- RIO DO SUL- LONTRAS- IBIRAMA- APIÚNA- RODEIO- ASCURRA- TIMBÓ- INDAIAL- BLUMENAU- GASPAR- ILHOTA- ITAJAÍ- NAVEGANTES,--,,Em obras,30 de Junho de 2016,POINT (-49.601 -27.414),0
prevencao_risco.fid--370298aa_15b3a2610e3_696f,44770,Sobre-elevação em 2 metros do vertedoro e barramento da Barragem Oeste- no Município de Taió e sobre-elevação da altura do vertedoro da Barragem Sul- no Município de Ituporanga- incluindo a melhoria de operação das duas comportas - Taió- Rio do Oeste- Laurentino- Ituporanga- Aurora- Rio do Sul- Lontras- Ibirama- Apiúna- Rodeio- Ascurra- Timbó- Indaial- Blumenau- Gaspar- Ilhota- Itajaí- Navegantes - SC,Cidade Melhor,Prevenção em áreas de risco,Ministério da Integração Nacional,Estado,SC,TAIÓ- RIO DO OESTE- LAURENTINO- ITUPORANGA- AURORA- RIO DO SUL- LONTRAS- IBIRAMA- APIÚNA- RODEIO- ASCURRA- TIMBÓ- INDAIAL- BLUMENAU- GASPAR- ILHOTA- ITAJAÍ- NAVEGANTES,--,,Em obras,30 de Junho de 2016,POINT (-49.542 -27.166),0
prevencao_risco.fid--370298aa_15b3a2610e3_6970,44770,Sobre-elevação em 2 metros do vertedoro e barramento da Barragem Oeste- no Município de Taió e sobre-elevação da altura do vertedoro da Barragem Sul- no Município de Ituporanga- incluindo a melhoria de operação das duas comportas - Taió- Rio do Oeste- Laurentino- Ituporanga- Aurora- Rio do Sul- Lontras- Ibirama- Apiúna- Rodeio- Ascurra- Timbó- Indaial- Blumenau- Gaspar- Ilhota- Itajaí- Navegantes - SC,Cidade Melhor,Prevenção em áreas de risco,Ministério da Integração Nacional,Estado,SC,TAIÓ- RIO DO OESTE- LAURENTINO- ITUPORANGA- AURORA- RIO DO SUL- LONTRAS- IBIRAMA- APIÚNA- RODEIO- ASCURRA- TIMBÓ- INDAIAL- BLUMENAU- GASPAR- ILHOTA- ITAJAÍ- NAVEGANTES,--,,Em obras,30 de Junho de 2016,POINT (-49.518 -27.057),0
prevencao_risco.fid--370298aa_15b3a2610e3_6971,44770,Sobre-elevação em 2 metros do vertedoro e barramento da Barragem Oeste- no Município de Taió e sobre-elevação da altura do vertedoro da Barragem Sul- no Município de Ituporanga- incluindo a melhoria de operação das duas comportas - Taió- Rio do Oeste- Laurentino- Ituporanga- Aurora- Rio do Sul- Lontras- Ibirama- Apiúna- Rodeio- Ascurra- Timbó- Indaial- Blumenau- Gaspar- Ilhota- Itajaí- Navegantes - SC,Cidade Melhor,Prevenção em áreas de risco,Ministério da Integração Nacional,Estado,SC,TAIÓ- RIO DO OESTE- LAURENTINO- ITUPORANGA- AURORA- RIO DO SUL- LONTRAS- IBIRAMA- APIÚNA- RODEIO- ASCURRA- TIMBÓ- INDAIAL- BLUMENAU- GASPAR- ILHOTA- ITAJAÍ- NAVEGANTES,--,,Em obras,30 de Junho de 2016,POINT (-49.39 -27.036),0
prevencao_risco.fid--370298aa_15b3a2610e3_6972,44770,Sobre-elevação em 2 metros do vertedoro e barramento da Barragem Oeste- no Município de Taió e sobre-elevação da altura do vertedoro da Barragem Sul- no Município de Ituporanga- incluindo a melhoria de operação das duas comportas - Taió- Rio do Oeste- Laurentino- Ituporanga- Aurora- Rio do Sul- Lontras- Ibirama- Apiúna- Rodeio- Ascurra- Timbó- Indaial- Blumenau- Gaspar- Ilhota- Itajaí- Navegantes - SC,Cidade Melhor,Prevenção em áreas de risco,Ministério da Integração Nacional,Estado,SC,TAIÓ- RIO DO OESTE- LAURENTINO- ITUPORANGA- AURORA- RIO DO SUL- LONTRAS- IBIRAMA- APIÚNA- RODEIO- ASCURRA- TIMBÓ- INDAIAL- BLUMENAU- GASPAR- ILHOTA- ITAJAÍ- NAVEGANTES,--,,Em obras,30 de Junho de 2016,POINT (-49.376 -26.955),0
prevencao_risco.fid--370298aa_15b3a2610e3_6973,44770,Sobre-elevação em 2 metros do vertedoro e barramento da Barragem Oeste- no Município de Taió e sobre-elevação da altura do vertedoro da Barragem Sul- no Município de Ituporanga- incluindo a melhoria de operação das duas comportas - Taió- Rio do Oeste- Laurentino- Ituporanga- Aurora- Rio do Sul- Lontras- Ibirama- Apiúna- Rodeio- Ascurra- Timbó- Indaial- Blumenau- Gaspar- Ilhota- Itajaí- Navegantes - SC,Cidade Melhor,Prevenção em áreas de risco,Ministério da Integração Nacional,Estado,SC,TAIÓ- RIO DO OESTE- LAURENTINO- ITUPORANGA- AURORA- RIO DO SUL- LONTRAS- IBIRAMA- APIÚNA- RODEIO- ASCURRA- TIMBÓ- INDAIAL- BLUMENAU- GASPAR- ILHOTA- ITAJAÍ- NAVEGANTES,--,,Em obras,30 de Junho de 2016,POINT (-49.366 -26.923),0
prevencao_risco.fid--370298aa_15b3a2610e3_6974,44770,Sobre-elevação em 2 metros do vertedoro e barramento da Barragem Oeste- no Município de Taió e sobre-elevação da altura do vertedoro da Barragem Sul- no Município de Ituporanga- incluindo a melhoria de operação das duas comportas - Taió- Rio do Oeste- Laurentino- Ituporanga- Aurora- Rio do Sul- Lontras- Ibirama- Apiúna- Rodeio- Ascurra- Timbó- Indaial- Blumenau- Gaspar- Ilhota- Itajaí- Navegantes - SC,Cidade Melhor,Prevenção em áreas de risco,Ministério da Integração Nacional,Estado,SC,TAIÓ- RIO DO OESTE- LAURENTINO- ITUPORANGA- AURORA- RIO DO SUL- LONTRAS- IBIRAMA- APIÚNA- RODEIO- ASCURRA- TIMBÓ- INDAIAL- BLUMENAU- GASPAR- ILHOTA- ITAJAÍ- NAVEGANTES,--,,Em obras,30 de Junho de 2016,POINT (-49.272 -26.823),0
prevencao_risco.fid--370298aa_15b3a2610e3_6975,44770,Sobre-elevação em 2 metros do vertedoro e barramento da Barragem Oeste- no Município de Taió e sobre-elevação da altura do vertedoro da Barragem Sul- no Município de Ituporanga- incluindo a melhoria de operação das duas comportas - Taió- Rio do Oeste- Laurentino- Ituporanga- Aurora- Rio do Sul- Lontras- Ibirama- Apiúna- Rodeio- Ascurra- Timbó- Indaial- Blumenau- Gaspar- Ilhota- Itajaí- Navegantes - SC,Cidade Melhor,Prevenção em áreas de risco,Ministério da Integração Nacional,Estado,SC,TAIÓ- RIO DO OESTE- LAURENTINO- ITUPORANGA- AURORA- RIO DO SUL- LONTRAS- IBIRAMA- APIÚNA- RODEIO- ASCURRA- TIMBÓ- INDAIAL- BLUMENAU- GASPAR- ILHOTA- ITAJAÍ- NAVEGANTES,--,,Em obras,30 de Junho de 2016,POINT (-49.232 -26.898),0
prevencao_risco.fid--370298aa_15b3a2610e3_6976,44770,Sobre-elevação em 2 metros do vertedoro e barramento da Barragem Oeste- no Município de Taió e sobre-elevação da altura do vertedoro da Barragem Sul- no Município de Ituporanga- incluindo a melhoria de operação das duas comportas - Taió- Rio do Oeste- Laurentino- Ituporanga- Aurora- Rio do Sul- Lontras- Ibirama- Apiúna- Rodeio- Ascurra- Timbó- Indaial- Blumenau- Gaspar- Ilhota- Itajaí- Navegantes - SC,Cidade Melhor,Prevenção em áreas de risco,Ministério da Integração Nacional,Estado,SC,TAIÓ- RIO DO OESTE- LAURENTINO- ITUPORANGA- AURORA- RIO DO SUL- LONTRAS- IBIRAMA- APIÚNA- RODEIO- ASCURRA- TIMBÓ- INDAIAL- BLUMENAU- GASPAR- ILHOTA- ITAJAÍ- NAVEGANTES,--,,Em obras,30 de Junho de 2016,POINT (-49.066 -26.919),0
prevencao_risco.fid--370298aa_15b3a2610e3_6977,44770,Sobre-elevação em 2 metros do vertedoro e barramento da Barragem Oeste- no Município de Taió e sobre-elevação da altura do vertedoro da Barragem Sul- no Município de Ituporanga- incluindo a melhoria de operação das duas comportas - Taió- Rio do Oeste- Laurentino- Ituporanga- Aurora- Rio do Sul- Lontras- Ibirama- Apiúna- Rodeio- Ascurra- Timbó- Indaial- Blumenau- Gaspar- Ilhota- Itajaí- Navegantes - SC,Cidade Melhor,Prevenção em áreas de risco,Ministério da Integração Nacional,Estado,SC,TAIÓ- RIO DO OESTE- LAURENTINO- ITUPORANGA- AURORA- RIO DO SUL- LONTRAS- IBIRAMA- APIÚNA- RODEIO- ASCURRA- TIMBÓ- INDAIAL- BLUMENAU- GASPAR- ILHOTA- ITAJAÍ- NAVEGANTES,--,,Em obras,30 de Junho de 2016,POINT (-48.959 -26.931),0
prevencao_risco.fid--370298aa_15b3a2610e3_6978,44770,Sobre-elevação em 2 metros do vertedoro e barramento da Barragem Oeste- no Município de Taió e sobre-elevação da altura do vertedoro da Barragem Sul- no Município de Ituporanga- incluindo a melhoria de operação das duas comportas - Taió- Rio do Oeste- Laurentino- Ituporanga- Aurora- Rio do Sul- Lontras- Ibirama- Apiúna- Rodeio- Ascurra- Timbó- Indaial- Blumenau- Gaspar- Ilhota- Itajaí- Navegantes - SC,Cidade Melhor,Prevenção em áreas de risco,Ministério da Integração Nacional,Estado,SC,TAIÓ- RIO DO OESTE- LAURENTINO- ITUPORANGA- AURORA- RIO DO SUL- LONTRAS- IBIRAMA- APIÚNA- RODEIO- ASCURRA- TIMBÓ- INDAIAL- BLUMENAU- GASPAR- ILHOTA- ITAJAÍ- NAVEGANTES,--,,Em obras,30 de Junho de 2016,POINT (-48.827 -26.9),0
prevencao_risco.fid--370298aa_15b3a2610e3_6979,44770,Sobre-elevação em 2 metros do vertedoro e barramento da Barragem Oeste- no Município de Taió e sobre-elevação da altura do vertedoro da Barragem Sul- no Município de Ituporanga- incluindo a melhoria de operação das duas comportas - Taió- Rio do Oeste- Laurentino- Ituporanga- Aurora- Rio do Sul- Lontras- Ibirama- Apiúna- Rodeio- Ascurra- Timbó- Indaial- Blumenau- Gaspar- Ilhota- Itajaí- Navegantes - SC,Cidade Melhor,Prevenção em áreas de risco,Ministério da Integração Nacional,Estado,SC,TAIÓ- RIO DO OESTE- LAURENTINO- ITUPORANGA- AURORA- RIO DO SUL- LONTRAS- IBIRAMA- APIÚNA- RODEIO- ASCURRA- TIMBÓ- INDAIAL- BLUMENAU- GASPAR- ILHOTA- ITAJAÍ- NAVEGANTES,--,,Em obras,30 de Junho de 2016,POINT (-48.662 -26.908),0
prevencao_risco.fid--370298aa_15b3a2610e3_697a,44770,Sobre-elevação em 2 metros do vertedoro e barramento da Barragem Oeste- no Município de Taió e sobre-elevação da altura do vertedoro da Barragem Sul- no Município de Ituporanga- incluindo a melhoria de operação das duas comportas - Taió- Rio do Oeste- Laurentino- Ituporanga- Aurora- Rio do Sul- Lontras- Ibirama- Apiúna- Rodeio- Ascurra- Timbó- Indaial- Blumenau- Gaspar- Ilhota- Itajaí- Navegantes - SC,Cidade Melhor,Prevenção em áreas de risco,Ministério da Integração Nacional,Estado,SC,TAIÓ- RIO DO OESTE- LAURENTINO- ITUPORANGA- AURORA- RIO DO SUL- LONTRAS- IBIRAMA- APIÚNA- RODEIO- ASCURRA- TIMBÓ- INDAIAL- BLUMENAU- GASPAR- ILHOTA- ITAJAÍ- NAVEGANTES,--,,Em obras,30 de Junho de 2016,POINT (-48.654 -26.899),0
