FID,codigo,empreendimento,subeixo,tipo,orgao_responsavel,executor,unidade_federativa,municipio,investimento_previsto,observacao,estagio,data_de_referencia,geometria,count
creches.fid--370298aa_15b3a2610e3_19e8,44970,Creches e Pré-escolas - Goiânia - GO - Tipo B,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,GO,GOIÂNIA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2016,MULTIPOINT ((-49.254 -16.679)),0
creches.fid--370298aa_15b3a2610e3_19e9,44971,Creches e Pré-escolas - Goiânia - GO - Tipo C,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,GO,GOIÂNIA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2016,MULTIPOINT ((-49.254 -16.679)),0
creches.fid--370298aa_15b3a2610e3_19ea,44972,Creches e Pré-escolas - Goiânia - GO - Tipo A,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,GO,GOIÂNIA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-49.254 -16.679)),0
creches.fid--370298aa_15b3a2610e3_19eb,44973,Creches e Pré-escolas - Goiânia - GO - Tipo B,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,GO,GOIÂNIA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2016,MULTIPOINT ((-49.254 -16.679)),0
creches.fid--370298aa_15b3a2610e3_19ec,44974,Creches e Pré-escolas - Goiânia - GO - Tipo A,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,GO,GOIÂNIA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-49.254 -16.679)),0
creches.fid--370298aa_15b3a2610e3_19ed,44975,Creches e Pré-escolas - Goiânia - GO - Tipo B,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,GO,GOIÂNIA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2016,MULTIPOINT ((-49.254 -16.679)),0
creches.fid--370298aa_15b3a2610e3_19ee,44976,Creches e Pré-escolas - Goiânia - GO - Tipo A,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,GO,GOIÂNIA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-49.254 -16.679)),0
creches.fid--370298aa_15b3a2610e3_19ef,44977,Creches e Pré-escolas - Goiânia - GO - Tipo A,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,GO,GOIÂNIA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-49.254 -16.679)),0
creches.fid--370298aa_15b3a2610e3_19f0,44978,Creches e Pré-escolas - Goiânia - GO - Tipo A,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,GO,GOIÂNIA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-49.254 -16.679)),0
creches.fid--370298aa_15b3a2610e3_19f1,44979,Creches e Pré-escolas - Planaltina - GO - Tipo B,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,GO,PLANALTINA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2016,MULTIPOINT ((-47.614 -15.453)),0
creches.fid--370298aa_15b3a2610e3_19f2,44980,Creches e Pré-escolas - Planaltina - GO - Tipo B,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,GO,PLANALTINA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2016,MULTIPOINT ((-47.614 -15.453)),0
creches.fid--370298aa_15b3a2610e3_19f3,44981,Creches e Pré-escolas - Planaltina - GO - Tipo B,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,GO,PLANALTINA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2016,MULTIPOINT ((-47.614 -15.453)),0
creches.fid--370298aa_15b3a2610e3_19f4,44982,Creches e Pré-escolas - Brasília - DF - Tipo B,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Estado,DF,BRASÍLIA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2016,MULTIPOINT ((-47.93 -15.78)),0
creches.fid--370298aa_15b3a2610e3_19f5,44983,Creches e Pré-escolas - Brasília - DF - Tipo B,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Estado,DF,BRASÍLIA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-47.93 -15.78)),0
creches.fid--370298aa_15b3a2610e3_19f6,44984,Creches e Pré-escolas - Brasília - DF - Tipo B,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Estado,DF,BRASÍLIA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2016,MULTIPOINT ((-47.93 -15.78)),0
creches.fid--370298aa_15b3a2610e3_19f7,44985,Creches e Pré-escolas - Brasília - DF - Tipo B,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Estado,DF,BRASÍLIA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-47.93 -15.78)),0
creches.fid--370298aa_15b3a2610e3_19f8,44986,Creches e Pré-escolas - Brasília - DF - Tipo B,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Estado,DF,BRASÍLIA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-47.93 -15.78)),0
creches.fid--370298aa_15b3a2610e3_19f9,44988,Creches e Pré-escolas - Brasília - DF - Tipo B,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Estado,DF,BRASÍLIA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-47.93 -15.78)),0
creches.fid--370298aa_15b3a2610e3_19fa,44989,Creches e Pré-escolas - Brasília - DF - Tipo B,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Estado,DF,BRASÍLIA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-47.93 -15.78)),0
creches.fid--370298aa_15b3a2610e3_19fb,44992,Creches e Pré-escolas - Brasília - DF - Tipo B,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Estado,DF,BRASÍLIA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-47.93 -15.78)),0
creches.fid--370298aa_15b3a2610e3_19fc,44993,Creches e Pré-escolas - Brasília - DF - Tipo B,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Estado,DF,BRASÍLIA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-47.93 -15.78)),0
creches.fid--370298aa_15b3a2610e3_19fd,44996,Creches e Pré-escolas - Brasília - DF - Tipo B,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Estado,DF,BRASÍLIA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-47.93 -15.78)),0
creches.fid--370298aa_15b3a2610e3_19fe,44997,Creches e Pré-escolas - Brasília - DF - Tipo B,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Estado,DF,BRASÍLIA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-47.93 -15.78)),0
creches.fid--370298aa_15b3a2610e3_19ff,44999,Creches e Pré-escolas - Brasília - DF - Tipo B,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Estado,DF,BRASÍLIA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2016,MULTIPOINT ((-47.93 -15.78)),0
creches.fid--370298aa_15b3a2610e3_1a00,45000,Creches e Pré-escolas - Brasília - DF - Tipo B,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Estado,DF,BRASÍLIA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-47.93 -15.78)),0
creches.fid--370298aa_15b3a2610e3_1a01,45001,Creches e Pré-escolas - Brasília - DF - Tipo B,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Estado,DF,BRASÍLIA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-47.93 -15.78)),0
creches.fid--370298aa_15b3a2610e3_1a02,45002,Creches e Pré-escolas - Brasília - DF - Tipo B,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Estado,DF,BRASÍLIA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-47.93 -15.78)),0
creches.fid--370298aa_15b3a2610e3_1a03,45004,Creches e Pré-escolas - Brasília - DF - Tipo B,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Estado,DF,BRASÍLIA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-47.93 -15.78)),0
creches.fid--370298aa_15b3a2610e3_1a04,45008,Creches e Pré-escolas - Brasília - DF - Tipo B,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Estado,DF,BRASÍLIA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2016,MULTIPOINT ((-47.93 -15.78)),0
creches.fid--370298aa_15b3a2610e3_1a05,45009,Creches e Pré-escolas - Brasília - DF - Tipo B,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Estado,DF,BRASÍLIA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-47.93 -15.78)),0
creches.fid--370298aa_15b3a2610e3_1a06,45011,Creches e Pré-escolas - Brasília - DF - Tipo B,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Estado,DF,BRASÍLIA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-47.93 -15.78)),0
creches.fid--370298aa_15b3a2610e3_1a07,45012,Creches e Pré-escolas - Brasília - DF - Tipo B,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Estado,DF,BRASÍLIA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-47.93 -15.78)),0
creches.fid--370298aa_15b3a2610e3_1a08,45013,Creches e Pré-escolas - Brasília - DF - Tipo B,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Estado,DF,BRASÍLIA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-47.93 -15.78)),0
creches.fid--370298aa_15b3a2610e3_1a09,45014,Creches e Pré-escolas - Brasília - DF - Tipo B,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Estado,DF,BRASÍLIA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-47.93 -15.78)),0
creches.fid--370298aa_15b3a2610e3_1a0a,45015,Creches e Pré-escolas - Brasília - DF - Tipo B,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Estado,DF,BRASÍLIA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-47.93 -15.78)),0
creches.fid--370298aa_15b3a2610e3_1a0b,62958,Creches e Pré-escolas - Anapu - PA - Tipo B,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,PA,ANAPU,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-51.198 -3.472)),0
creches.fid--370298aa_15b3a2610e3_1a0c,62959,Creches e Pré-escolas - Anapu - PA - Tipo B,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,PA,ANAPU,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-51.198 -3.472)),0
creches.fid--370298aa_15b3a2610e3_1a0d,62898,Creches e Pré-escolas - Alta Floresta D'Oeste - RO - Projeto 2 Convencional,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,RO,ALTA FLORESTA D'OESTE,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2016,MULTIPOINT ((-61.996 -11.929)),0
creches.fid--370298aa_15b3a2610e3_1a0e,62899,Creches e Pré-escolas - Costa Marques - RO - Tipo B,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,RO,COSTA MARQUES,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2016,MULTIPOINT ((-64.227 -12.445)),0
creches.fid--370298aa_15b3a2610e3_1a0f,62900,Creches e Pré-escolas - Ji-Paraná - RO - Projeto 1 Convencional,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,RO,JI-PARANÁ,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-61.944 -10.882)),0
creches.fid--370298aa_15b3a2610e3_1a10,62901,Creches e Pré-escolas - Ji-Paraná - RO - Tipo B,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,RO,JI-PARANÁ,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-61.944 -10.882)),0
creches.fid--370298aa_15b3a2610e3_1a11,62902,Creches e Pré-escolas - Ji-Paraná - RO - Projeto 1 Convencional,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,RO,JI-PARANÁ,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2016,MULTIPOINT ((-61.944 -10.882)),0
creches.fid--370298aa_15b3a2610e3_1a12,62903,Creches e Pré-escolas - Ji-Paraná - RO - Projeto 2 Convencional,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,RO,JI-PARANÁ,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2016,MULTIPOINT ((-61.944 -10.882)),0
creches.fid--370298aa_15b3a2610e3_1a13,62904,Creches e Pré-escolas - Machadinho D'Oeste - RO - Projeto 1 Convencional,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,RO,MACHADINHO D'OESTE,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-61.981 -9.444)),0
creches.fid--370298aa_15b3a2610e3_1a14,62905,Creches e Pré-escolas - Nova Mamoré - RO - Projeto 1 Convencional,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,RO,NOVA MAMORÉ,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2016,MULTIPOINT ((-65.331 -10.411)),0
creches.fid--370298aa_15b3a2610e3_1a15,62906,Creches e Pré-escolas - Nova Mamoré - RO - Projeto 1 Convencional,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,RO,NOVA MAMORÉ,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2016,MULTIPOINT ((-65.331 -10.411)),0
creches.fid--370298aa_15b3a2610e3_1a16,62907,Creches e Pré-escolas - Alto Alegre dos Parecis - RO - Projeto 1 Convencional,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,RO,ALTO ALEGRE DOS PARECIS,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2016,MULTIPOINT ((-61.851 -12.128)),0
creches.fid--370298aa_15b3a2610e3_1a17,62988,Creches e Pré-escolas - Marabá - PA - Tipo B,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,PA,MARABÁ,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-49.118 -5.369)),0
creches.fid--370298aa_15b3a2610e3_1a18,62908,Creches e Pré-escolas - Alto Paraíso - RO - Projeto 1 Convencional,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,RO,ALTO PARAÍSO,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2016,MULTIPOINT ((-63.321 -9.713)),0
creches.fid--370298aa_15b3a2610e3_1a19,62909,Creches e Pré-escolas - Candeias do Jamari - RO - Projeto 2 Convencional,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,RO,CANDEIAS DO JAMARI,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2016,MULTIPOINT ((-63.701 -8.791)),0
creches.fid--370298aa_15b3a2610e3_1a1a,62910,Creches e Pré-escolas - Brasiléia - AC - Projeto 2 Convencional,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,AC,BRASILÉIA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-68.748 -11.01)),0
creches.fid--370298aa_15b3a2610e3_1a1b,62911,Creches e Pré-escolas - Capixaba - AC - Projeto 2 Convencional,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,AC,CAPIXABA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-67.676 -10.573)),0
creches.fid--370298aa_15b3a2610e3_1a1c,62912,Creches e Pré-escolas - Jordão - AC - Projeto 1 Convencional,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,AC,JORDÃO,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2016,MULTIPOINT ((-71.884 -9.434)),0
creches.fid--370298aa_15b3a2610e3_1a1d,62913,Creches e Pré-escolas - Porto Walter - AC - Projeto 1 Convencional,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,AC,PORTO WALTER,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-72.744 -8.269)),0
creches.fid--370298aa_15b3a2610e3_1a1e,62914,Creches e Pré-escolas - Porto Walter - AC - Projeto 2 Convencional,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,AC,PORTO WALTER,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-72.744 -8.269)),0
creches.fid--370298aa_15b3a2610e3_1a1f,62915,Creches e Pré-escolas - Rio Branco - AC - Tipo B,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,AC,RIO BRANCO,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-67.81 -9.975)),0
creches.fid--370298aa_15b3a2610e3_1a20,62916,Creches e Pré-escolas - Rodrigues Alves - AC - Projeto 1 Convencional,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,AC,RODRIGUES ALVES,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-72.647 -7.742)),0
creches.fid--370298aa_15b3a2610e3_1a21,62917,Creches e Pré-escolas - Santa Rosa do Purus - AC - Projeto 2 Convencional,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,AC,SANTA ROSA DO PURUS,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-70.493 -9.433)),0
creches.fid--370298aa_15b3a2610e3_1a22,62918,Creches e Pré-escolas - Apuí - AM - Projeto 1 Convencional,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,AM,APUÍ,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-59.891 -7.197)),0
creches.fid--370298aa_15b3a2610e3_1a23,62919,Creches e Pré-escolas - Barcelos - AM - Projeto 1 Convencional,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,AM,BARCELOS,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-62.924 -0.975)),0
creches.fid--370298aa_15b3a2610e3_1a24,62920,Creches e Pré-escolas - Barreirinha - AM - Projeto 2 Convencional,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,AM,BARREIRINHA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2016,MULTIPOINT ((-57.07 -2.793)),0
creches.fid--370298aa_15b3a2610e3_1a25,62921,Creches e Pré-escolas - Benjamin Constant - AM - Projeto 2 Convencional,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,AM,BENJAMIN CONSTANT,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-70.031 -4.383)),0
creches.fid--370298aa_15b3a2610e3_1a26,62922,Creches e Pré-escolas - Benjamin Constant - AM - Projeto 1 Convencional,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,AM,BENJAMIN CONSTANT,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-70.031 -4.383)),0
creches.fid--370298aa_15b3a2610e3_1a27,62923,Creches e Pré-escolas - Beruri - AM - Projeto 2 Convencional,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,AM,BERURI,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-61.373 -3.898)),0
creches.fid--370298aa_15b3a2610e3_1a28,62924,Creches e Pré-escolas - Beruri - AM - Projeto 2 Convencional,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,AM,BERURI,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-61.373 -3.898)),0
creches.fid--370298aa_15b3a2610e3_1a29,62925,Creches e Pré-escolas - Borba - AM - Projeto 2 Convencional,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,AM,BORBA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-59.594 -4.388)),0
creches.fid--370298aa_15b3a2610e3_1a2a,62926,Creches e Pré-escolas - Borba - AM - Projeto 2 Convencional,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,AM,BORBA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-59.594 -4.388)),0
creches.fid--370298aa_15b3a2610e3_1a2b,62927,Creches e Pré-escolas - Borba - AM - Projeto 2 Convencional,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,AM,BORBA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-59.594 -4.388)),0
creches.fid--370298aa_15b3a2610e3_1a2c,62928,Creches e Pré-escolas - Carauari - AM - Projeto 1 Convencional,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,AM,CARAUARI,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-66.896 -4.883)),0
creches.fid--370298aa_15b3a2610e3_1a2d,62929,Creches e Pré-escolas - Careiro - AM - Tipo C,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,AM,CAREIRO,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2016,MULTIPOINT ((-60.369 -3.768)),0
creches.fid--370298aa_15b3a2610e3_1a2e,62930,Creches e Pré-escolas - Careiro - AM - Tipo C,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,AM,CAREIRO,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2016,MULTIPOINT ((-60.369 -3.768)),0
creches.fid--370298aa_15b3a2610e3_1a2f,62931,Creches e Pré-escolas - Careiro - AM - Tipo C,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,AM,CAREIRO,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2016,MULTIPOINT ((-60.369 -3.768)),0
creches.fid--370298aa_15b3a2610e3_1a30,62932,Creches e Pré-escolas - Eirunepé - AM - Projeto 1 Convencional,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,AM,EIRUNEPÉ,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2016,MULTIPOINT ((-69.874 -6.66)),0
creches.fid--370298aa_15b3a2610e3_1a31,62989,Creches e Pré-escolas - Marabá - PA - Tipo C,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,PA,MARABÁ,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-49.118 -5.369)),0
creches.fid--370298aa_15b3a2610e3_1a32,62933,Creches e Pré-escolas - Eirunepé - AM - Projeto 1 Convencional,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,AM,EIRUNEPÉ,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2016,MULTIPOINT ((-69.874 -6.66)),0
creches.fid--370298aa_15b3a2610e3_1a33,62934,Creches e Pré-escolas - Eirunepé - AM - Projeto 1 Convencional,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,AM,EIRUNEPÉ,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2016,MULTIPOINT ((-69.874 -6.66)),0
creches.fid--370298aa_15b3a2610e3_1a34,62935,Creches e Pré-escolas - Fonte Boa - AM - Projeto 1 Convencional,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,AM,FONTE BOA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-66.092 -2.514)),0
creches.fid--370298aa_15b3a2610e3_1a35,62936,Creches e Pré-escolas - Fonte Boa - AM - Projeto 1 Convencional,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,AM,FONTE BOA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-66.092 -2.514)),0
creches.fid--370298aa_15b3a2610e3_1a36,62937,Creches e Pré-escolas - Guajará - AM - Tipo B,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,AM,GUAJARÁ,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-72.584 -7.546)),0
creches.fid--370298aa_15b3a2610e3_1a37,62938,Creches e Pré-escolas - Iranduba - AM - Projeto 2 Convencional,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,AM,IRANDUBA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-60.186 -3.285)),0
creches.fid--370298aa_15b3a2610e3_1a38,62939,Creches e Pré-escolas - Itacoatiara - AM - Projeto 1 Convencional,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,AM,ITACOATIARA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2016,MULTIPOINT ((-58.444 -3.143)),0
creches.fid--370298aa_15b3a2610e3_1a39,62940,Creches e Pré-escolas - Itacoatiara - AM - Projeto 2 Convencional,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,AM,ITACOATIARA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2016,MULTIPOINT ((-58.444 -3.143)),0
creches.fid--370298aa_15b3a2610e3_1a3a,62941,Creches e Pré-escolas - Jutaí - AM - Projeto 1 Convencional,Comunidade Cidadã,Creches e Pré Escolas,Ministério da Educação,Município,AM,JUTAÍ,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-66.767 -2.747)),0
