FID,codigo,empreendimento,subeixo,tipo,orgao_responsavel,executor,unidade_federativa,municipio,investimento_previsto,observacao,estagio,data_de_referencia,geometria,count
urbanizacao.fid--370298aa_15b3a2610e3_-738d,28528,Urbanização - Lucia Maggi III - Rondonópolis - MT,Habitação,Urbanização de assentamentos precários,Ministério das Cidades,Município,MT,RONDONÓPOLIS,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-54.6013984680175 -16.4479999542236)),0
urbanizacao.fid--370298aa_15b3a2610e3_-738c,28530,Urbanização - Santo André - Santarém - PA,Habitação,Urbanização de assentamentos precários,Ministério das Cidades,Município,PA,SANTARÉM,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-54.723368 -2.454128)),0
urbanizacao.fid--370298aa_15b3a2610e3_-738b,28531,Urbanização - Liberdade - Belém - PA,Habitação,Urbanização de assentamentos precários,Ministério das Cidades,Estado,PA,BELÉM,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-48.4528656005859 -1.46620833873749)),0
urbanizacao.fid--370298aa_15b3a2610e3_-738a,28535,Urbanização - Comunidade Maria de Nazaré - João Pessoa - PB,Habitação,Urbanização de assentamentos precários,Ministério das Cidades,Município,PB,JOÃO PESSOA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-34.884398 -7.181222)),0
urbanizacao.fid--370298aa_15b3a2610e3_-7389,28536,Urbanização - Comunidade do Pilar - Recife - PE,Habitação,Urbanização de assentamentos precários,Ministério das Cidades,Município,PE,RECIFE,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-34.87027 -8.05694)),0
urbanizacao.fid--370298aa_15b3a2610e3_-7388,28537,Urbanização - Varadouro - Olinda - PE,Habitação,Urbanização de assentamentos precários,Ministério das Cidades,Município,PE,OLINDA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-34.8595504760742 -8.016770362854)),0
urbanizacao.fid--370298aa_15b3a2610e3_-7387,28538,Urbanização - Comunidade Chiado do Rato II - Cabo de Santo Agostinho - PE,Habitação,Urbanização de assentamentos precários,Ministério das Cidades,Município,PE,CABO DE SANTO AGOSTINHO,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-35.02944 -8.285277)),0
urbanizacao.fid--370298aa_15b3a2610e3_-7386,28539,Urbanização - Comunidade Mulheres de Tejucupapo - Recife - PE,Habitação,Urbanização de assentamentos precários,Ministério das Cidades,Estado,PE,RECIFE,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-34.9383201599121 -8.03577041625977)),0
urbanizacao.fid--370298aa_15b3a2610e3_-7385,28540,Urbanização - Escorregou Tá Dentro - Recife - PE,Habitação,Urbanização de assentamentos precários,Ministério das Cidades,Estado,PE,RECIFE,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-34.9093208312988 -8.07256984710693)),0
urbanizacao.fid--370298aa_15b3a2610e3_-7384,28542,Urbanização - Vila Irmã Dulce - Teresina - PI,Habitação,Urbanização de assentamentos precários,Ministério das Cidades,Estado,PI,TERESINA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-42.776722 -5.188555)),0
urbanizacao.fid--370298aa_15b3a2610e3_-7383,28543,Urbanização - Vila Parolin - Curitiba - PR,Habitação,Urbanização de assentamentos precários,Ministério das Cidades,Município,PR,CURITIBA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-49.2669410705566 -25.4655303955078)),0
urbanizacao.fid--370298aa_15b3a2610e3_-7382,28544,Urbanização - Vilas Bela Vista da Ordem e Beira Rio - Curitiba - PR,Habitação,Urbanização de assentamentos precários,Ministério das Cidades,Município,PR,CURITIBA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-49.327848 -25.557289)),0
urbanizacao.fid--370298aa_15b3a2610e3_-7381,28545,Urbanização - Poligonal  Zona Norte e Residencial Horizonte II - Londrina - PR,Habitação,Urbanização de assentamentos precários,Ministério das Cidades,Município,PR,LONDRINA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-51.1753616333008 -23.2745208740234)),0
urbanizacao.fid--370298aa_15b3a2610e3_-7380,28546,Urbanização - Parque Guarituba - Piraquara - PR,Habitação,Urbanização de assentamentos precários,Ministério das Cidades,Estado,PR,PIRAQUARA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-49.1497383117676 -25.4540348052979)),0
urbanizacao.fid--370298aa_15b3a2610e3_-737f,28547,Urbanização - Moradias Pinheiro e Moradias Netuno - São José dos Pinhais - PR,Habitação,Urbanização de assentamentos precários,Ministério das Cidades,Município,PR,SÃO JOSÉ DOS PINHAIS,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-49.1628085 -25.5569572)),0
urbanizacao.fid--370298aa_15b3a2610e3_-737e,28548,Urbanização - Itamaraty e Santo Agostinho - São Jorge do Patrocínio - PR,Habitação,Urbanização de assentamentos precários,Ministério das Cidades,Município,PR,SÃO JORGE DO PATROCÍNIO,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-53.88429 -23.76556)),0
urbanizacao.fid--370298aa_15b3a2610e3_-737d,28551,Urbanização - Complexo da Tijuca - Rio de Janeiro - RJ,Habitação,Urbanização de assentamentos precários,Ministério das Cidades,Município,RJ,RIO DE JANEIRO,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-43.25429 -22.937448)),0
urbanizacao.fid--370298aa_15b3a2610e3_-737c,28554,Urbanização - Complexo Pavão-Pavãozinho e Cantagalo - 2ª fase - Rio de Janeiro - RJ,Habitação,Urbanização de assentamentos precários,Ministério das Cidades,Estado,RJ,RIO DE JANEIRO,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-43.195689 -22.980856)),0
urbanizacao.fid--370298aa_15b3a2610e3_-737b,28558,Urbanização - Parque Eldorado II - Queimados - RJ,Habitação,Urbanização de assentamentos precários,Ministério das Cidades,Município,RJ,QUEIMADOS,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-43.582966 -22.723202)),0
urbanizacao.fid--370298aa_15b3a2610e3_-737a,28561,Urbanização - Comunidade Quilombola Moita Verde - Parnamirim - RN,Habitação,Urbanização de assentamentos precários,Ministério das Cidades,Município,RN,PARNAMIRIM,--,Inclui investimento 2007 a 2010.,Em obras,30 de Junho de 2016,MULTIPOINT ((-35.2726898193359 -5.89946603775024)),0
