FID,codigo,empreendimento,subeixo,tipo,orgao_responsavel,executor,unidade_federativa,municipio,investimento_previsto,observacao,estagio,data_de_referencia,geometria,count
quadra.fid--370298aa_15b3a2610e3_-6798,12252,Quadras Esportivas nas Escolas - Itaíba - PE - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PE,ITAÍBA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-37.4208333333333 -8.94666666666667)),0
quadra.fid--370298aa_15b3a2610e3_-6797,12270,Quadras Esportivas nas Escolas - Vila Nova dos Martírios - MA - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,MA,VILA NOVA DOS MARTÍRIOS,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-48.1347222222222 -5.1875)),0
quadra.fid--370298aa_15b3a2610e3_-6796,12279,Quadras Esportivas nas Escolas - Manacapuru - AM - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,AM,MANACAPURU,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-60.6266666666667 -3.28777777777778)),0
quadra.fid--370298aa_15b3a2610e3_-6795,12296,Quadras Esportivas nas Escolas - Manacapuru - AM - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,AM,MANACAPURU,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-60.615 -3.30388888888889)),0
quadra.fid--370298aa_15b3a2610e3_-6794,12308,Quadras Esportivas nas Escolas - Boa Vista do Tupim - BA - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,BA,BOA VISTA DO TUPIM,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-40.6022222222222 -12.6613888888889)),0
quadra.fid--370298aa_15b3a2610e3_-6793,12328,Quadras Esportivas nas Escolas - Manacapuru - AM - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,AM,MANACAPURU,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-60.6338888888889 -3.2825)),0
quadra.fid--370298aa_15b3a2610e3_-6792,12338,Quadras Esportivas nas Escolas - Água Preta - PE - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PE,ÁGUA PRETA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-35.5230555555556 -8.69222222222222)),0
quadra.fid--370298aa_15b3a2610e3_-6791,12352,Quadras Esportivas nas Escolas - São Pedro da Água Branca - MA - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,MA,SÃO PEDRO DA ÁGUA BRANCA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-48.4294444444444 -5.08666666666667)),0
quadra.fid--370298aa_15b3a2610e3_-6790,12353,Quadras Esportivas nas Escolas - São Pedro da Água Branca - MA - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,MA,SÃO PEDRO DA ÁGUA BRANCA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-48.4330555555556 -5.08027777777778)),0
quadra.fid--370298aa_15b3a2610e3_-678f,12360,Quadras Esportivas nas Escolas - São Paulo do Potengi - RN - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,RN,SÃO PAULO DO POTENGI,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-35.7655555555556 -5.895)),0
quadra.fid--370298aa_15b3a2610e3_-678e,12362,Quadras Esportivas nas Escolas - Lagoa da Confusão - TO - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,TO,LAGOA DA CONFUSÃO,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-49.5525 -10.7672222222222)),0
quadra.fid--370298aa_15b3a2610e3_-678d,12371,Quadras Esportivas nas Escolas - Salgadinho - PE - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PE,SALGADINHO,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-35.6425 -7.92333333333333)),0
quadra.fid--370298aa_15b3a2610e3_-678c,12379,Quadras Esportivas nas Escolas - Divisa Alegre - MG - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,MG,DIVISA ALEGRE,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-41.3447222222222 -15.7255555555556)),0
quadra.fid--370298aa_15b3a2610e3_-678b,12393,Quadras Esportivas nas Escolas - Bom Jardim de Goiás - GO - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,GO,BOM JARDIM DE GOIÁS,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-52.1725 -16.2011111111111)),0
quadra.fid--370298aa_15b3a2610e3_-678a,12417,Quadras Esportivas nas Escolas - Itaíba - PE - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PE,ITAÍBA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-37.4866666666667 -8.98666666666667)),0
quadra.fid--370298aa_15b3a2610e3_-6789,12431,Quadras Esportivas nas Escolas - Guarantã do Norte - MT - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,MT,GUARANTÃ DO NORTE,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-54.9241666666667 -9.95194444444444)),0
quadra.fid--370298aa_15b3a2610e3_-6788,12446,Quadras Esportivas nas Escolas - Porto Seguro - BA - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,BA,PORTO SEGURO,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-39.0919444444444 -16.4330555555556)),0
quadra.fid--370298aa_15b3a2610e3_-6787,12450,Quadras Esportivas nas Escolas - Esplanada - BA - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,BA,ESPLANADA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-38.0822222222222 -11.7294444444444)),0
quadra.fid--370298aa_15b3a2610e3_-6786,12452,Quadras Esportivas nas Escolas - Uruana - GO - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,GO,URUANA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-49.6786111111111 -15.5013888888889)),0
quadra.fid--370298aa_15b3a2610e3_-6785,12465,Quadras Esportivas nas Escolas - Senador Canedo - GO - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,GO,SENADOR CANEDO,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-49.1475 -16.6497222222222)),0
quadra.fid--370298aa_15b3a2610e3_-6784,12475,Quadras Esportivas nas Escolas - Uruará - PA - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PA,URUARÁ,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-53.7122222222222 -3.73277777777778)),0
quadra.fid--370298aa_15b3a2610e3_-6783,12482,Quadras Esportivas nas Escolas - Belo Campo - BA - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,BA,BELO CAMPO,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-41.2591666666667 -15.0313888888889)),0
quadra.fid--370298aa_15b3a2610e3_-6782,12488,Quadras Esportivas nas Escolas - Corumbá - MS - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,MS,CORUMBÁ,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-57.6463888888889 -19.025)),0
quadra.fid--370298aa_15b3a2610e3_-6781,12497,Quadras Esportivas nas Escolas - Uruará - PA - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PA,URUARÁ,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-53.7122222222222 -3.53)),0
quadra.fid--370298aa_15b3a2610e3_-6780,12498,Quadras Esportivas nas Escolas - Bertioga - SP - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,SP,BERTIOGA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-45.8513888888889 -23.7530555555556)),0
quadra.fid--370298aa_15b3a2610e3_-677f,12499,Quadras Esportivas nas Escolas - Toritama - PE - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PE,TORITAMA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-36.0611111111111 -8.0025)),0
quadra.fid--370298aa_15b3a2610e3_-677e,12504,Quadras Esportivas nas Escolas - Livramento - PB - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PB,LIVRAMENTO,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-36.94 -7.37361111111111)),0
quadra.fid--370298aa_15b3a2610e3_-677d,12506,Quadras Esportivas nas Escolas - Condado - PE - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PE,CONDADO,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-35.0977777777778 -7.58472222222222)),0
quadra.fid--370298aa_15b3a2610e3_-677c,12508,Quadras Esportivas nas Escolas - Itapiranga - AM - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,AM,ITAPIRANGA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-58.0219444444444 -2.74888888888889)),0
quadra.fid--370298aa_15b3a2610e3_-677b,12518,Quadras Esportivas nas Escolas - Penedo - AL - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,AL,PENEDO,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-36.5475 -10.2752777777778)),0
quadra.fid--370298aa_15b3a2610e3_-677a,12529,Quadras Esportivas nas Escolas - Goiatuba - GO - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,GO,GOIATUBA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-49.37 -18.0141666666667)),0
quadra.fid--370298aa_15b3a2610e3_-6779,12551,Quadras Esportivas nas Escolas - Goianésia do Pará - PA - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PA,GOIANÉSIA DO PARÁ,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-49.1005555555556 -3.84583333333333)),0
quadra.fid--370298aa_15b3a2610e3_-6778,12552,Quadras Esportivas nas Escolas - Parnaíba - PI - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PI,PARNAÍBA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-41.7441666666667 -2.91777777777778)),0
quadra.fid--370298aa_15b3a2610e3_-6777,12567,Quadras Esportivas nas Escolas - Cordeiros - BA - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,BA,CORDEIROS,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-41.9308333333333 -15.0383333333333)),0
quadra.fid--370298aa_15b3a2610e3_-6776,12570,Quadras Esportivas nas Escolas - Uruará - PA - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PA,URUARÁ,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-53.7286111111111 -3.72166666666667)),0
quadra.fid--370298aa_15b3a2610e3_-6775,12580,Quadras Esportivas nas Escolas - Bertioga - SP - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,SP,BERTIOGA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-46.1163888888889 -23.8241666666667)),0
quadra.fid--370298aa_15b3a2610e3_-6774,12595,Quadras Esportivas nas Escolas - Vianópolis - GO - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,GO,VIANÓPOLIS,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-48.5163888888889 -16.7341666666667)),0
quadra.fid--370298aa_15b3a2610e3_-6773,12602,Quadras Esportivas nas Escolas - Belo Jardim - PE - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PE,BELO JARDIM,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-36.4566666666667 -8.3475)),0
quadra.fid--370298aa_15b3a2610e3_-6772,12613,Quadras Esportivas nas Escolas - Lagoa Grande - PE - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PE,LAGOA GRANDE,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-40.2705555555556 -8.99527777777778)),0
quadra.fid--370298aa_15b3a2610e3_-6771,12624,Quadras Esportivas nas Escolas - Filadélfia - BA - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,BA,FILADÉLFIA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-40.1297222222222 -10.7430555555556)),0
quadra.fid--370298aa_15b3a2610e3_-6770,12625,Quadras Esportivas nas Escolas - Lagoa Grande - PE - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PE,LAGOA GRANDE,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-40.1225 -9.08055555555556)),0
quadra.fid--370298aa_15b3a2610e3_-676f,12633,Quadras Esportivas nas Escolas - Gravataí - RS - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,RS,GRAVATAÍ,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-51.0911111111111 -29.9502777777778)),0
quadra.fid--370298aa_15b3a2610e3_-676e,12652,Quadras Esportivas nas Escolas - Caraúbas - RN - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,RN,CARAÚBAS,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-37.5533333333333 -5.79777777777778)),0
quadra.fid--370298aa_15b3a2610e3_-676d,12659,Quadras Esportivas nas Escolas - Araquari - SC - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,SC,ARAQUARI,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-48.7916666666667 -26.4208333333333)),0
quadra.fid--370298aa_15b3a2610e3_-676c,12660,Quadras Esportivas nas Escolas - Maracanaú - CE - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,CE,MARACANAÚ,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-38.6127777777778 -3.84555555555556)),0
quadra.fid--370298aa_15b3a2610e3_-676b,12664,Quadras Esportivas nas Escolas - Goianésia do Pará - PA - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PA,GOIANÉSIA DO PARÁ,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-49.2494444444444 -4.20527777777778)),0
quadra.fid--370298aa_15b3a2610e3_-676a,12666,Quadras Esportivas nas Escolas - Bodocó - PE - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PE,BODOCÓ,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-40.0002777777778 -7.68638888888889)),0
quadra.fid--370298aa_15b3a2610e3_-6769,12667,Quadras Esportivas nas Escolas - Maracanaú - CE - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,CE,MARACANAÚ,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-38.6472222222222 -3.86611111111111)),0
quadra.fid--370298aa_15b3a2610e3_-6768,12676,Quadras Esportivas nas Escolas - Maracanaú - CE - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,CE,MARACANAÚ,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-38.5916666666667 -3.87611111111111)),0
quadra.fid--370298aa_15b3a2610e3_-6767,12678,Quadras Esportivas nas Escolas - Maracanaú - CE - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,CE,MARACANAÚ,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-38.6236111111111 -3.88611111111111)),0
quadra.fid--370298aa_15b3a2610e3_-6766,12681,Quadras Esportivas nas Escolas - Maracanaú - CE - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,CE,MARACANAÚ,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-38.5772222222222 -3.85361111111111)),0
quadra.fid--370298aa_15b3a2610e3_-6765,12711,Quadras Esportivas nas Escolas - Santo Antônio do Descoberto - GO - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,GO,SANTO ANTÔNIO DO DESCOBERTO,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-48.2908333333333 -15.9447222222222)),0
quadra.fid--370298aa_15b3a2610e3_-6764,12718,Quadras Esportivas nas Escolas - Roncador - PR - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PR,RONCADOR,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-52.2761111111111 -24.6013888888889)),0
quadra.fid--370298aa_15b3a2610e3_-6763,12728,Quadras Esportivas nas Escolas - Jacaraú - PB - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PB,JACARAÚ,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-35.2872222222222 -6.61611111111111)),0
quadra.fid--370298aa_15b3a2610e3_-6762,12730,Quadras Esportivas nas Escolas - São José dos Pinhais - PR - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PR,SÃO JOSÉ DOS PINHAIS,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-49.0972222222222 -25.5244444444444)),0
quadra.fid--370298aa_15b3a2610e3_-6761,12735,Quadras Esportivas nas Escolas - Lages - SC - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,SC,LAGES,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-50.3175 -27.8355555555556)),0
quadra.fid--370298aa_15b3a2610e3_-6760,12741,Quadras Esportivas nas Escolas - Mirassol - SP - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,SP,MIRASSOL,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-49.4994444444444 -20.8019444444444)),0
quadra.fid--370298aa_15b3a2610e3_-675f,12800,Quadras Esportivas nas Escolas - Juiz de Fora - MG - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,MG,JUIZ DE FORA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-43.3066666666667 -21.6658333333333)),0
quadra.fid--370298aa_15b3a2610e3_-675e,12801,Quadras Esportivas nas Escolas - Juiz de Fora - MG - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,MG,JUIZ DE FORA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-43.3636111111111 -21.7094444444444)),0
quadra.fid--370298aa_15b3a2610e3_-675d,12811,Quadras Esportivas nas Escolas - Alto Santo - CE - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,CE,ALTO SANTO,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-38.2713888888889 -5.51888888888889)),0
quadra.fid--370298aa_15b3a2610e3_-675c,12812,Quadras Esportivas nas Escolas - São José dos Pinhais - PR - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PR,SÃO JOSÉ DOS PINHAIS,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-49.1680555555556 -25.4802777777778)),0
quadra.fid--370298aa_15b3a2610e3_-675b,12829,Quadras Esportivas nas Escolas - São Vicente - SP - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,SP,SÃO VICENTE,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-46.4183333333333 -23.94)),0
quadra.fid--370298aa_15b3a2610e3_-675a,12832,Quadras Esportivas nas Escolas - Alto Alegre do Pindaré - MA - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,MA,ALTO ALEGRE DO PINDARÉ,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-45.8475 -3.66805555555556)),0
quadra.fid--370298aa_15b3a2610e3_-6759,12836,Quadras Esportivas nas Escolas - Irecê - BA - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,BA,IRECÊ,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-41.8522222222222 -11.2980555555556)),0
quadra.fid--370298aa_15b3a2610e3_-6758,12876,Quadras Esportivas nas Escolas - Senador José Porfírio - PA - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PA,SENADOR JOSÉ PORFÍRIO,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-51.9505555555556 -2.58944444444444)),0
quadra.fid--370298aa_15b3a2610e3_-6757,12879,Quadras Esportivas nas Escolas - Rio Claro - SP - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,SP,RIO CLARO,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-47.5511111111111 -22.3847222222222)),0
quadra.fid--370298aa_15b3a2610e3_-6756,12888,Quadras Esportivas nas Escolas - Belo Monte - AL - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,AL,BELO MONTE,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-37.3069444444444 -9.81027777777778)),0
quadra.fid--370298aa_15b3a2610e3_-6755,12899,Quadras Esportivas nas Escolas - Santo Antônio do Descoberto - GO - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,GO,SANTO ANTÔNIO DO DESCOBERTO,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-48.2661111111111 -15.9622222222222)),0
quadra.fid--370298aa_15b3a2610e3_-6754,12903,Quadras Esportivas nas Escolas - Guapimirim - RJ - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,RJ,GUAPIMIRIM,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-42.9819444444444 -22.5266666666667)),0
quadra.fid--370298aa_15b3a2610e3_-6753,12933,Quadras Esportivas nas Escolas - Itinga do Maranhão - MA - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,MA,ITINGA DO MARANHÃO,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-47.5347222222222 -4.47277777777778)),0
quadra.fid--370298aa_15b3a2610e3_-6752,12959,Quadras Esportivas nas Escolas - Aliança - PE - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PE,ALIANÇA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-35.1733333333333 -7.66583333333333)),0
quadra.fid--370298aa_15b3a2610e3_-6751,12986,Quadras Esportivas nas Escolas - Fortaleza - CE - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,CE,FORTALEZA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-38.6019444444444 -3.78111111111111)),0
quadra.fid--370298aa_15b3a2610e3_-6750,12986,Quadras Esportivas nas Escolas - Fortaleza - CE - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,CE,FORTALEZA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-38.60194444 -3.78111111)),0
quadra.fid--370298aa_15b3a2610e3_-674f,12998,Quadras Esportivas nas Escolas - Nova Olinda do Maranhão - MA - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,MA,NOVA OLINDA DO MARANHÃO,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-45.6986111111111 -2.80527777777778)),0
quadra.fid--370298aa_15b3a2610e3_-674e,13004,Quadras Esportivas nas Escolas - Magé - RJ - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,RJ,MAGÉ,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-43.1902777777778 -22.7177777777778)),0
quadra.fid--370298aa_15b3a2610e3_-674d,13005,Quadras Esportivas nas Escolas - Santo Antônio do Descoberto - GO - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,GO,SANTO ANTÔNIO DO DESCOBERTO,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-48.3147222222222 -15.9416666666667)),0
quadra.fid--370298aa_15b3a2610e3_-674c,13016,Quadras Esportivas nas Escolas - Juquitiba - SP - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,SP,JUQUITIBA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-47.0725 -23.9305555555556)),0
quadra.fid--370298aa_15b3a2610e3_-674b,13025,Quadras Esportivas nas Escolas - Piraí do Sul - PR - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PR,PIRAÍ DO SUL,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-49.9352777777778 -24.5436111111111)),0
quadra.fid--370298aa_15b3a2610e3_-674a,13040,Quadras Esportivas nas Escolas - Esplanada - BA - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,BA,ESPLANADA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-37.7175 -12.0713888888889)),0
quadra.fid--370298aa_15b3a2610e3_-6749,13070,Quadras Esportivas nas Escolas - Bayeux - PB - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PB,BAYEUX,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2016,MULTIPOINT ((-34.9008333333333 -7.21666666666667)),0
quadra.fid--370298aa_15b3a2610e3_-6748,13078,Quadras Esportivas nas Escolas - Guapimirim - RJ - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,RJ,GUAPIMIRIM,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-43.0241666666667 -22.6661111111111)),0
quadra.fid--370298aa_15b3a2610e3_-6747,13097,Quadras Esportivas nas Escolas - Indiara - GO - Construção de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,GO,INDIARA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-49.9930555555556 -17.1475)),0
