FID,codigo,empreendimento,subeixo,tipo,orgao_responsavel,executor,unidade_federativa,municipio,investimento_previsto,observacao,estagio,data_de_referencia,geometria,count
cidadeshistoricas.fid--370298aa_15b3a2610e3_61af,65026,Restauração da Igreja do Carmo,Cidade Melhor,Cidades Históricas,Ministério da Cultura,IPHAN,MA,SÃO LUÍS,--,,Em execução,30 de Junho de 2016,POINT (-44.303 -2.53),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61b0,65027,Implantação da Praça das Mercês,Cidade Melhor,Cidades Históricas,Ministério da Cultura,IPHAN,MA,SÃO LUÍS,--,,Em execução,30 de Junho de 2016,POINT (-44.303 -2.53),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61b1,65028,Requalificação da Pç. da Alegria,Cidade Melhor,Cidades Históricas,Ministério da Cultura,IPHAN,MA,SÃO LUÍS,--,,Concluído,30 de Junho de 2016,POINT (-44.303 -2.53),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61b2,65029,Restauração do Sobrado da R. Portugal- 303 - Secretaria do Estado da Cultura,Cidade Melhor,Cidades Históricas,Ministério da Cultura,IPHAN,MA,SÃO LUÍS,--,,Em execução,30 de Junho de 2016,POINT (-44.303 -2.53),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61b3,65030,Restauração do Solar dos Vasconcelos - Dep. De Patrimonio Histórico,Cidade Melhor,Cidades Históricas,Ministério da Cultura,IPHAN,MA,SÃO LUÍS,--,,Em execução,30 de Junho de 2016,POINT (-44.303 -2.53),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61b4,65031,Restauração da Escola de Música do Estado do Maranhão,Cidade Melhor,Cidades Históricas,Ministério da Cultura,IPHAN,MA,SÃO LUÍS,--,,Em execução,30 de Junho de 2016,POINT (-44.303 -2.53),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61b5,65032,Restauração do Sobrado da Baronesa de São Bento - COTEATRO,Cidade Melhor,Cidades Históricas,Ministério da Cultura,IPHAN,MA,SÃO LUÍS,--,,Em execução,30 de Junho de 2016,POINT (-44.303 -2.53),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61b6,65033,Restauração do Museu Historico Artístico do Maranhão,Cidade Melhor,Cidades Históricas,Ministério da Cultura,IPHAN,MA,SÃO LUÍS,--,,Em execução,30 de Junho de 2016,POINT (-44.303 -2.53),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61b7,65034,Restauração do Teatro Artur Azevedo,Cidade Melhor,Cidades Históricas,Ministério da Cultura,IPHAN,MA,SÃO LUÍS,--,,Em execução,30 de Junho de 2016,POINT (-44.303 -2.53),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61b8,65036,Restauração do sobrado da R. Portugal - Casa de Nhozinho,Cidade Melhor,Cidades Históricas,Ministério da Cultura,IPHAN,MA,SÃO LUÍS,--,,Em execução,30 de Junho de 2016,POINT (-44.303 -2.53),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61b9,65037,Restauração dos Antigo Galpão de Algodão - Centro de Criatividade Odylo Costa Filho,Cidade Melhor,Cidades Históricas,Ministério da Cultura,IPHAN,MA,SÃO LUÍS,--,,Em execução,30 de Junho de 2016,POINT (-44.303 -2.53),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61ba,65038,Restauração do Sobrado da Rua do Giz - Centro de Cultura Popular,Cidade Melhor,Cidades Históricas,Ministério da Cultura,IPHAN,MA,SÃO LUÍS,--,,Em execução,30 de Junho de 2016,POINT (-44.303 -2.53),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61bb,65039,Restauração do sobrado da R. Portugal - Museu de Artes Visuais,Cidade Melhor,Cidades Históricas,Ministério da Cultura,IPHAN,MA,SÃO LUÍS,--,,Em execução,30 de Junho de 2016,POINT (-44.303 -2.53),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61bc,65040,Restauração do sobrado da R. Giz - Centro de Arqueologia,Cidade Melhor,Cidades Históricas,Ministério da Cultura,IPHAN,MA,SÃO LUÍS,--,,Em execução,30 de Junho de 2016,POINT (-44.303 -2.53),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61bd,65041,Restauração do sobrado da R. da Estrela - Biblioteca Escolar,Cidade Melhor,Cidades Históricas,Ministério da Cultura,IPHAN,MA,SÃO LUÍS,--,,Em execução,30 de Junho de 2016,POINT (-44.303 -2.53),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61be,65042,Restauração do Teatro João do Vale,Cidade Melhor,Cidades Históricas,Ministério da Cultura,IPHAN,MA,SÃO LUÍS,--,,Em execução,30 de Junho de 2016,POINT (-44.303 -2.53),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61bf,65043,Restauração do Sobrado do Arquivo Público,Cidade Melhor,Cidades Históricas,Ministério da Cultura,IPHAN,MA,SÃO LUÍS,--,,Em execução,30 de Junho de 2016,POINT (-44.303 -2.53),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61c0,65044,Restauração da Antiga ALfândega - Casa do Maranhão,Cidade Melhor,Cidades Históricas,Ministério da Cultura,IPHAN,MA,SÃO LUÍS,--,,Em execução,30 de Junho de 2016,POINT (-44.303 -2.53),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61c1,65045,Restauração do sobrado à R. de Nazaré- 316 - Secretaria de Direitos Humanos,Cidade Melhor,Cidades Históricas,Ministério da Cultura,IPHAN,MA,SÃO LUÍS,--,,Em execução,30 de Junho de 2016,POINT (-44.303 -2.53),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61c2,65046,Requalificação da Fortaleza São Luís,Cidade Melhor,Cidades Históricas,Ministério da Cultura,IPHAN,MA,SÃO LUÍS,--,,Em execução,30 de Junho de 2016,POINT (-44.303 -2.53),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61c3,65047,Restauração do sobrado do Centro Artístico Operário,Cidade Melhor,Cidades Históricas,Ministério da Cultura,IPHAN,MA,SÃO LUÍS,--,,Em execução,30 de Junho de 2016,POINT (-44.303 -2.53),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61c4,65048,Recuperação do sobrado à R. de Nazaré- 135 - anexo do Museu da Gastronomia,Cidade Melhor,Cidades Históricas,Ministério da Cultura,IPHAN,MA,SÃO LUÍS,--,,Em obras,30 de Junho de 2016,POINT (-44.303 -2.53),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61c5,65049,Restauração de casarões na R. do Giz - Implantação do Polo Digital,Cidade Melhor,Cidades Históricas,Ministério da Cultura,IPHAN,MA,SÃO LUÍS,--,,Em execução,30 de Junho de 2016,POINT (-44.303 -2.53),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61c6,65050,Restauração da Igreja de Santana,Cidade Melhor,Cidades Históricas,Ministério da Cultura,IPHAN,MA,SÃO LUÍS,--,,Em execução,30 de Junho de 2016,POINT (-44.303 -2.53),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61c7,65051,Restauração da Igreja de Santo Antônio,Cidade Melhor,Cidades Históricas,Ministério da Cultura,IPHAN,MA,SÃO LUÍS,--,,Em execução,30 de Junho de 2016,POINT (-44.303 -2.53),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61c8,65052,Restauração da Igreja de São João,Cidade Melhor,Cidades Históricas,Ministério da Cultura,IPHAN,MA,SÃO LUÍS,--,,Em execução,30 de Junho de 2016,POINT (-44.303 -2.53),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61c9,65053,Restauração de casarões na R. da Palma- 445 e 459 (habitação de interesse social),Cidade Melhor,Cidades Históricas,Ministério da Cultura,IPHAN,MA,SÃO LUÍS,--,,Em execução,30 de Junho de 2016,POINT (-44.303 -2.53),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61ca,65054,Restauração da Fachada de Azulejo do Sobrado da Praça João Lisboa- 37,Cidade Melhor,Cidades Históricas,Ministério da Cultura,IPHAN,MA,SÃO LUÍS,--,,Concluído,30 de Junho de 2016,POINT (-44.303 -2.53),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61cb,65055,Requalificação Urbanística da R. Grande (incluindo embutimento da fiação aérea),Cidade Melhor,Cidades Históricas,Ministério da Cultura,IPHAN,MA,SÃO LUÍS,--,,Em obras,30 de Junho de 2016,POINT (-44.303 -2.53),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61cc,65056,Restauração do Sobrado R. Nazaré- 58 - Centro Educacional Guaxenduba,Cidade Melhor,Cidades Históricas,Ministério da Cultura,IPHAN,MA,SÃO LUÍS,--,,Em execução,30 de Junho de 2016,POINT (-44.303 -2.53),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61cd,65057,Restauração do Sobrado à Rua do Giz esquina com Rua 14 de Julho - Escola de Música da UEMA,Cidade Melhor,Cidades Históricas,Ministério da Cultura,IPHAN,MA,SÃO LUÍS,--,,Em execução,30 de Junho de 2016,POINT (-44.303 -2.53),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61ce,65058,Restauração do sobrado da Praça Antônio Lobo - Casa do Estudante - UEMA,Cidade Melhor,Cidades Históricas,Ministério da Cultura,IPHAN,MA,SÃO LUÍS,--,,Em execução,30 de Junho de 2016,POINT (-44.303 -2.53),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61cf,65059,Restauração da Igreja Matriz de Nossa da Conceição,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,MG,CONGONHAS,--,,Em obras,30 de Junho de 2016,POINT (-43.858 -20.5),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61d0,65060,Restauração da Basílica do Senhor do Bom Jesus de Matozinhos - obra,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,MG,CONGONHAS,--,,Em obras,30 de Junho de 2016,POINT (-43.858 -20.5),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61d1,65061,Restauração da Igreja do Rosário,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,MG,CONGONHAS,--,,Em obras,30 de Junho de 2016,POINT (-43.858 -20.5),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61d2,65062,Requalificação do adro da Basílica do Senhor do Bom Jesus de Matozinhos,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,MG,CONGONHAS,--,,Em execução,30 de Junho de 2016,POINT (-43.858 -20.5),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61d3,65063,Requalificação urbanística da Alameda Cidade Matozinhos de Portugal,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,MG,CONGONHAS,--,,Em obras,30 de Junho de 2016,POINT (-43.858 -20.5),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61d4,65064,Restauração e requalificação do edifício da Romaria,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,MG,CONGONHAS,--,,Em execução,30 de Junho de 2016,POINT (-43.858 -20.5),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61d5,65065,Implantação do Parque da Romaria,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,MG,CONGONHAS,--,,Em obras,30 de Junho de 2016,POINT (-43.858 -20.5),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61d6,65066,Restauração do Cine Teatro Leon,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,MG,CONGONHAS,--,,Em execução,30 de Junho de 2016,POINT (-43.858 -20.5),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61d7,65067,Restauração do Casarão do Museu da Imagem e Memória,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,MG,CONGONHAS,--,,Em execução,30 de Junho de 2016,POINT (-43.858 -20.5),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61d8,65068,Restauração da antiga Câmara dos Vereadores,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,MG,CONGONHAS,--,,Em execução,30 de Junho de 2016,POINT (-43.858 -20.5),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61d9,65069,Requalificação da Praça Dom Joaquim (adro da Igreja de N. S. do Rosário),Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,MG,DIAMANTINA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2016,POINT (-43.6 -18.249),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61da,65070,Restauração do Casarão do Museu de Arte Sacra de Diamantina,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,MG,DIAMANTINA,--,,Em execução,30 de Junho de 2016,POINT (-43.6 -18.249),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61db,65071,Requalificação da Praça JK,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,MG,DIAMANTINA,--,,Em obras,30 de Junho de 2016,POINT (-43.6 -18.249),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61dc,65073,Requalificação urbanística do Largo Dom João e Praça Sagrado Coração de Jesus,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,MG,DIAMANTINA,--,,Em execução,30 de Junho de 2016,POINT (-43.6 -18.249),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61dd,65074,Restauração da Igreja de N. S. do Carmo,Cidade Melhor,Cidades Históricas,Ministério da Cultura,IPHAN,MG,DIAMANTINA,--,,Em execução,30 de Junho de 2016,POINT (-43.6 -18.249),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61de,65075,Restauração do sobrado da Antiga Intendência (antiga prefeitura),Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,MG,DIAMANTINA,--,,Em execução,30 de Junho de 2016,POINT (-43.6 -18.249),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61df,65076,Restauração do Casarão dos Orlandi - Escola de arte e orquestra sinfônica,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,MG,DIAMANTINA,--,,Em execução,30 de Junho de 2016,POINT (-43.6 -18.249),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61e0,65077,Restauração da Igreja do Amparo e Igreja de N. S. da Luz,Cidade Melhor,Cidades Históricas,Ministério da Cultura,IPHAN,MG,DIAMANTINA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2016,POINT (-43.6 -18.249),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61e1,65078,Restauração do Sobrado da Secretaria de Cultura,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,MG,DIAMANTINA,--,,Em execução,30 de Junho de 2016,POINT (-43.6 -18.249),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61e2,65079,Restauração do Casarão do antigo Hotel Roberto - Secretaria de Educação,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,MG,DIAMANTINA,--,,Em execução,30 de Junho de 2016,POINT (-43.6 -18.249),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61e3,65080,Restauração do Casarão do Museu do Diamante,Cidade Melhor,Cidades Históricas,Ministério da Cultura,IPHAN,MG,DIAMANTINA,--,,Em execução,30 de Junho de 2016,POINT (-43.6 -18.249),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61e4,65081,Implantação do Parque Municipal Serra dos Cristais,Cidade Melhor,Cidades Históricas,Ministério da Cultura,IPHAN,MG,DIAMANTINA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de projeto,30 de Junho de 2016,POINT (-43.6 -18.249),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61e5,65082,Restauração da Catedral da Sé de N. S. da Assunção e da Casa Capitular - Museu de Arte Sacra,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,MG,MARIANA,--,,Em obras,30 de Junho de 2016,POINT (-43.416 -20.378),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61e6,65083,Restauração da Igreja de São Francisco de Assis e da Casa do Conde de Assumar -  Museu do Imaginário,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,MG,MARIANA,--,,Em execução,30 de Junho de 2016,POINT (-43.416 -20.378),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61e7,65084,Restauração do Casarão dos Morais,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,MG,MARIANA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2016,POINT (-43.416 -20.378),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61e8,65085,Restauração da Capela de Santo Antônio e requalificação do Largo,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,MG,MARIANA,--,,Em execução,30 de Junho de 2016,POINT (-43.416 -20.378),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61e9,65086,Restauração da Capela de Nossa Senhora da  Boa Morte e do Centro Cultural do ICHS/UFOP,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,MG,MARIANA,--,,Em execução,30 de Junho de 2016,POINT (-43.416 -20.378),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61ea,65087,Restauração da Igreja de Nossa Senhora do Rosário dos Pretos e implantação do Museu Vieira Servas,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,MG,MARIANA,--,,Em execução,30 de Junho de 2016,POINT (-43.416 -20.378),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61eb,65088,Restauração da Antiga Casa de Câmara e Cadeia - Câmara de Vereadores,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,MG,MARIANA,--,,Em execução,30 de Junho de 2016,POINT (-43.416 -20.378),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61ec,65089,Restauração do Sobrado da Rua Direita- 61/65 - Implantação do Museu,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,MG,MARIANA,--,,Em execução,30 de Junho de 2016,POINT (-43.416 -20.378),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61ed,65090,Requalificação da Antiga Prefeitura - Centro Cultural/ Artesanato,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,MG,MARIANA,--,,Em execução,30 de Junho de 2016,POINT (-43.416 -20.378),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61ee,65091,Restauração da Igreja Matriz de Nossa Senhora da Conceição,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,MG,MARIANA,--,,Em execução,30 de Junho de 2016,POINT (-43.416 -20.378),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61ef,65092,Restauração da Igreja de São Caetano,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,MG,MARIANA,--,,Em execução,30 de Junho de 2016,POINT (-43.416 -20.378),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61f0,65093,Restauração da Igreja Matriz de Bom Jesus do Monte,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,MG,MARIANA,--,,Em execução,30 de Junho de 2016,POINT (-43.416 -20.378),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61f1,65094,Restauração da Igreja de Santana,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,MG,MARIANA,--,,Em execução,30 de Junho de 2016,POINT (-43.416 -20.378),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61f2,65095,Restauração da Igreja Nossa Senhora das Mercês,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,MG,MARIANA,--,,Em execução,30 de Junho de 2016,POINT (-43.416 -20.378),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61f3,65096,Restauração da Capela de N. S. Rainha dos Anjos/Arquiconfraria de São Francisco,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,MG,MARIANA,--,,Em execução,30 de Junho de 2016,POINT (-43.416 -20.378),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61f4,65097,Restauração do Sobrado da Prefeitura,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,MG,SABARÁ,--,,Em execução,30 de Junho de 2016,POINT (-43.807 -19.886),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61f5,65098,Restauração do Teatro Municipal,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,MG,SABARÁ,--,,Em execução,30 de Junho de 2016,POINT (-43.807 -19.886),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61f6,65099,Restauração da Capela Santo Antonio Pompéu,Cidade Melhor,Cidades Históricas,Ministério da Cultura,IPHAN,MG,SABARÁ,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2016,POINT (-43.807 -19.886),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61f7,65100,Restauração do Casarão do Museu do Ouro e anexo,Cidade Melhor,Cidades Históricas,Ministério da Cultura,IPHAN,MG,SABARÁ,--,,Em execução,30 de Junho de 2016,POINT (-43.807 -19.886),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61f8,65101,Requalificação urbanística da R. Dom Pedro II,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,MG,SABARÁ,--,,Em execução,30 de Junho de 2016,POINT (-43.807 -19.886),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61f9,65102,Restauração do Casarão do Conselho de Arte,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,MG,SABARÁ,--,,Em execução,30 de Junho de 2016,POINT (-43.807 -19.886),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61fa,65103,Restauração da Igreja de S. Francisco e requalificação do Largo S. Francisco,Cidade Melhor,Cidades Históricas,Ministério da Cultura,IPHAN,MG,SABARÁ,--,,Em execução,30 de Junho de 2016,POINT (-43.807 -19.886),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61fb,65104,Restauração da Igreja N. S. Rosário e requalificação do Largo do Rosário,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,MG,SABARÁ,--,,Em execução,30 de Junho de 2016,POINT (-43.807 -19.886),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61fc,65105,Restauração da Capela do Pilar,Cidade Melhor,Cidades Históricas,Ministério da Cultura,IPHAN,MG,SABARÁ,--,,Em execução,30 de Junho de 2016,POINT (-43.807 -19.886),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61fd,65106,Requalificação da Praça Expedicionários e Chafariz,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,MG,SÃO JOÃO DEL REI,--,,Em obras,30 de Junho de 2016,POINT (-44.262 -21.136),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61fe,65107,Restauração da Igreja Matriz N. S. do Pilar,Cidade Melhor,Cidades Históricas,Ministério da Cultura,IPHAN,MG,SÃO JOÃO DEL REI,--,,Em execução,30 de Junho de 2016,POINT (-44.262 -21.136),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_61ff,65108,Restauração da Antiga Casa de Câmara e Cadeia – Prefeitura,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,MG,SÃO JOÃO DEL REI,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2016,POINT (-44.262 -21.136),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_6200,65109,Reforma da Biblioteca Municipal Baptista Caetano de Almeida,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,MG,SÃO JOÃO DEL REI,--,,Em execução,30 de Junho de 2016,POINT (-44.262 -21.136),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_6201,65110,Restauração do Casarão de Bárbara Eliodora e acervo do museu Thomé Pontes del-Rei,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,MG,SÃO JOÃO DEL REI,--,,Em execução,30 de Junho de 2016,POINT (-44.262 -21.136),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_6202,65111,Restauração das Pontes de Pedra da Cadeia e do Rosário,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,MG,SÃO JOÃO DEL REI,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2016,POINT (-44.262 -21.136),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_6203,65112,Restauração da casa do Barão de São João Del Rei – Antiga sede da Superintendência Estadual de Ensino,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,MG,SÃO JOÃO DEL REI,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2016,POINT (-44.262 -21.136),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_6204,65113,Restauração da Pontes de Ferro do Teatro e da Estação,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,MG,SÃO JOÃO DEL REI,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2016,POINT (-44.262 -21.136),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_6205,65114,Restauração da Igreja de São Gonçalo do Amarante,Cidade Melhor,Cidades Históricas,Ministério da Cultura,IPHAN,MG,SÃO JOÃO DEL REI,--,,Em execução,30 de Junho de 2016,POINT (-44.262 -21.136),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_6206,65115,Restauração da Igreja do Senhor dos Montes,Cidade Melhor,Cidades Históricas,Ministério da Cultura,IPHAN,MG,SÃO JOÃO DEL REI,--,,Em execução,30 de Junho de 2016,POINT (-44.262 -21.136),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_6207,65116,Restauração da Igreja do Senhor do Bonfim,Cidade Melhor,Cidades Históricas,Ministério da Cultura,IPHAN,MG,SÃO JOÃO DEL REI,--,,Em execução,30 de Junho de 2016,POINT (-44.262 -21.136),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_6208,65117,Restauração da Igreja N. S. do Rosário,Cidade Melhor,Cidades Históricas,Ministério da Cultura,IPHAN,MG,SÃO JOÃO DEL REI,--,,Em execução,30 de Junho de 2016,POINT (-44.262 -21.136),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_6209,65118,Restauração da Igreja de São Francisco,Cidade Melhor,Cidades Históricas,Ministério da Cultura,IPHAN,MG,SÃO JOÃO DEL REI,--,,Em execução,30 de Junho de 2016,POINT (-44.262 -21.136),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_620a,65119,Restauração da Igreja de N. S. Do Carmo,Cidade Melhor,Cidades Históricas,Ministério da Cultura,IPHAN,MG,SÃO JOÃO DEL REI,--,,Em execução,30 de Junho de 2016,POINT (-44.262 -21.136),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_620b,65120,Restauração do Complexo Ferroviário,Cidade Melhor,Cidades Históricas,Ministério da Cultura,IPHAN,MG,SÃO JOÃO DEL REI,--,,Em execução,30 de Junho de 2016,POINT (-44.262 -21.136),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_620c,65121,Requalificação Arquitetonica do Clube Ivituruy - implantação do Centro Cultural de Serro e Centro Administrativo,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,MG,SERRO,--,,Em execução,30 de Junho de 2016,POINT (-43.379 -18.605),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_620d,65122,Requalificação urbanística do adro e escadaria da Igreja de Santa Rita e Praça Doutor João Pinheiro,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,MG,SERRO,--,,Em execução,30 de Junho de 2016,POINT (-43.379 -18.605),0
cidadeshistoricas.fid--370298aa_15b3a2610e3_620e,65123,Requalificação urbanística  dos eixos Quatro Vinténs/Lucas e Matriz - Matozinhos,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,MG,SERRO,--,,Em execução,30 de Junho de 2016,POINT (-43.379 -18.605),0
