FID,codigo,empreendimento,subeixo,tipo,orgao_responsavel,executor,unidade_federativa,municipio,investimento_previsto,observacao,estagio,data_de_referencia,geometria,count
cidadesdigitais.fid--370298aa_15b3a2610e3_66eb,65522,Cidade Digital no município de Nossa Senhora de Nazaré/PI,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,PI,NOSSA SENHORA DE NAZARÉ,--,,estagio 42,30 de Junho de 2016,POINT (-42.173 -4.631),0
cidadesdigitais.fid--370298aa_15b3a2610e3_66ec,65523,Cidade Digital no município de Curimatá/PI,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,PI,CURIMATÁ,--,,estagio 42,30 de Junho de 2016,POINT (-44.306 -10.036),0
cidadesdigitais.fid--370298aa_15b3a2610e3_66ed,65524,Cidade Digital no município de Pinhão/PR,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,PR,PINHÃO,--,,estagio 42,30 de Junho de 2016,POINT (-51.66 -25.696),0
cidadesdigitais.fid--370298aa_15b3a2610e3_66ee,65525,Cidade Digital no município de Reserva/PR,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,PR,RESERVA,--,,estagio 42,30 de Junho de 2016,POINT (-50.851 -24.65),0
cidadesdigitais.fid--370298aa_15b3a2610e3_66ef,65526,Cidade Digital no município de Imbituva/PR,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,PR,IMBITUVA,--,,estagio 42,30 de Junho de 2016,POINT (-50.604 -25.23),0
cidadesdigitais.fid--370298aa_15b3a2610e3_66f0,65527,Cidade Digital no município de Santo Antônio da Platina/PR,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,PR,SANTO ANTÔNIO DA PLATINA,--,,estagio 42,30 de Junho de 2016,POINT (-50.077 -23.295),0
cidadesdigitais.fid--370298aa_15b3a2610e3_66f1,65528,Cidade Digital no município de São Mateus do Sul/PR,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,PR,SÃO MATEUS DO SUL,--,,estagio 42,30 de Junho de 2016,POINT (-50.383 -25.874),0
cidadesdigitais.fid--370298aa_15b3a2610e3_66f2,65529,Cidade Digital no município de Ibaiti/PR,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,PR,IBAITI,--,,estagio 42,30 de Junho de 2016,POINT (-50.188 -23.849),0
cidadesdigitais.fid--370298aa_15b3a2610e3_66f3,65530,Cidade Digital no município de Jaguariaíva/PR,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,PR,JAGUARIAÍVA,--,,estagio 42,30 de Junho de 2016,POINT (-49.706 -24.251),0
cidadesdigitais.fid--370298aa_15b3a2610e3_66f4,65531,Cidade Digital no município de Piraí do Sul/PR,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,PR,PIRAÍ DO SUL,--,,estagio 42,30 de Junho de 2016,POINT (-49.949 -24.526),0
cidadesdigitais.fid--370298aa_15b3a2610e3_66f5,65532,Cidade Digital no município de Jacarezinho/PR,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,PR,JACAREZINHO,--,,estagio 42,30 de Junho de 2016,POINT (-49.969 -23.161),0
cidadesdigitais.fid--370298aa_15b3a2610e3_66f6,65533,Cidade Digital no município de São Francisco de Itabapoana/RJ,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,RJ,SÃO FRANCISCO DE ITABAPOANA,--,,estagio 42,30 de Junho de 2016,POINT (-41.119 -21.47),0
cidadesdigitais.fid--370298aa_15b3a2610e3_66f7,65534,Cidade Digital no município de Silva Jardim/RJ,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,RJ,SILVA JARDIM,--,,estagio 42,30 de Junho de 2016,POINT (-42.392 -22.651),0
cidadesdigitais.fid--370298aa_15b3a2610e3_66f8,65535,Cidade Digital no município de Santo Antônio de Pádua/RJ,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,RJ,SANTO ANTÔNIO DE PÁDUA,--,,estagio 42,30 de Junho de 2016,POINT (-42.18 -21.539),0
cidadesdigitais.fid--370298aa_15b3a2610e3_66f9,65536,Cidade Digital no município de São João da Barra/RJ,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,RJ,SÃO JOÃO DA BARRA,--,,estagio 42,30 de Junho de 2016,POINT (-41.051 -21.64),0
cidadesdigitais.fid--370298aa_15b3a2610e3_66fa,65537,Cidade Digital no município de Paraty/RJ,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,RJ,PARATY,--,,estagio 42,30 de Junho de 2016,POINT (-44.7170270387268 -23.2228993762701),0
cidadesdigitais.fid--370298aa_15b3a2610e3_66fb,65538,Cidade Digital no município de Paraíba do Sul/RJ,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,RJ,PARAÍBA DO SUL,--,,estagio 42,30 de Junho de 2016,POINT (-43.293 -22.162),0
cidadesdigitais.fid--370298aa_15b3a2610e3_66fc,65539,Cidade Digital no município de Casimiro de Abreu/RJ,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,RJ,CASIMIRO DE ABREU,--,,estagio 42,30 de Junho de 2016,POINT (-42.204 -22.481),0
cidadesdigitais.fid--370298aa_15b3a2610e3_66fd,65540,Cidade Digital no município de Vassouras/RJ,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,RJ,VASSOURAS,--,,estagio 42,30 de Junho de 2016,POINT (-43.663 -22.404),0
cidadesdigitais.fid--370298aa_15b3a2610e3_66fe,65541,Cidade Digital no município de Bom Jardim/RJ,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,RJ,BOM JARDIM,--,,estagio 42,30 de Junho de 2016,POINT (-42.419 -22.152),0
cidadesdigitais.fid--370298aa_15b3a2610e3_66ff,65542,Cidade Digital no município de Itaocara/RJ,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,RJ,ITAOCARA,--,,estagio 42,30 de Junho de 2016,POINT (-42.082 -21.679),0
cidadesdigitais.fid--370298aa_15b3a2610e3_6700,65543,Cidade Digital no município de Miguel Pereira/RJ,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,RJ,MIGUEL PEREIRA,--,,estagio 42,30 de Junho de 2016,POINT (-43.469 -22.454),0
cidadesdigitais.fid--370298aa_15b3a2610e3_6701,65544,Cidade Digital no município de Piraí/RJ,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,RJ,PIRAÍ,--,,estagio 42,30 de Junho de 2016,POINT (-43.898 -22.629),0
cidadesdigitais.fid--370298aa_15b3a2610e3_6702,65545,Cidade Digital no município de Santana do Matos/RN,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,RN,SANTANA DO MATOS,--,,estagio 42,30 de Junho de 2016,POINT (-36.656 -5.958),0
cidadesdigitais.fid--370298aa_15b3a2610e3_6703,65546,Cidade Digital no município de Ipanguaçu/RN,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,RN,IPANGUAÇU,--,,estagio 42,30 de Junho de 2016,POINT (-36.855 -5.498),0
cidadesdigitais.fid--370298aa_15b3a2610e3_6704,65547,Cidade Digital no município de Riachuelo/RN,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,RN,RIACHUELO,--,,estagio 42,30 de Junho de 2016,POINT (-35.825 -5.815),0
cidadesdigitais.fid--370298aa_15b3a2610e3_6705,65548,Cidade Digital no município de Lajes/RN,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,RN,LAJES,--,,estagio 42,30 de Junho de 2016,POINT (-36.245 -5.7),0
cidadesdigitais.fid--370298aa_15b3a2610e3_6706,65549,Cidade Digital no município de Baía Formosa/RN,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,RN,BAÍA FORMOSA,--,,estagio 42,30 de Junho de 2016,POINT (-35.008 -6.369),0
cidadesdigitais.fid--370298aa_15b3a2610e3_6707,65550,Cidade Digital no município de Portalegre/RN,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,RN,PORTALEGRE,--,,estagio 42,30 de Junho de 2016,POINT (-37.988 -6.024),0
cidadesdigitais.fid--370298aa_15b3a2610e3_6708,65551,Cidade Digital no município de Jaçanã/RN,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,RN,JAÇANÃ,--,,estagio 42,30 de Junho de 2016,POINT (-36.205 -6.426),0
cidadesdigitais.fid--370298aa_15b3a2610e3_6709,65552,Cidade Digital no município de Frutuoso Gomes/RN,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,RN,FRUTUOSO GOMES,--,,estagio 42,30 de Junho de 2016,POINT (-37.84 -6.158),0
cidadesdigitais.fid--370298aa_15b3a2610e3_670a,65553,Cidade Digital no município de Buritis/RO,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,RO,BURITIS,--,,estagio 42,30 de Junho de 2016,POINT (-63.829 -10.212),0
cidadesdigitais.fid--370298aa_15b3a2610e3_670b,65554,Cidade Digital no município de Guajará-Mirim/RO,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,RO,GUAJARÁ-MIRIM,--,,estagio 42,30 de Junho de 2016,POINT (-65.339 -10.783),0
cidadesdigitais.fid--370298aa_15b3a2610e3_670c,65555,Cidade Digital no município de Rorainópolis/RR,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,RR,RORAINÓPOLIS,--,,estagio 42,30 de Junho de 2016,POINT (-60.418 0.946),0
cidadesdigitais.fid--370298aa_15b3a2610e3_670d,65556,Cidade Digital no município de Rosário do Sul/RS,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,RS,ROSÁRIO DO SUL,--,,estagio 42,30 de Junho de 2016,POINT (-54.914 -30.258),0
cidadesdigitais.fid--370298aa_15b3a2610e3_670e,65557,Cidade Digital no município de Rio Pardo/RS,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,RS,RIO PARDO,--,,estagio 42,30 de Junho de 2016,POINT (-52.378 -29.99),0
cidadesdigitais.fid--370298aa_15b3a2610e3_670f,65558,Cidade Digital no município de Itaqui/RS,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,RS,ITAQUI,--,,estagio 42,30 de Junho de 2016,POINT (-56.553 -29.125),0
cidadesdigitais.fid--370298aa_15b3a2610e3_6710,65559,Cidade Digital no município de Igrejinha/RS,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,RS,IGREJINHA,--,,estagio 42,30 de Junho de 2016,POINT (-50.79 -29.574),0
cidadesdigitais.fid--370298aa_15b3a2610e3_6711,65560,Cidade Digital no município de Rolante/RS,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,RS,ROLANTE,--,,estagio 42,30 de Junho de 2016,POINT (-50.576 -29.651),0
cidadesdigitais.fid--370298aa_15b3a2610e3_6712,65561,Cidade Digital no município de São José do Norte/RS,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,RS,SÃO JOSÉ DO NORTE,--,,estagio 42,30 de Junho de 2016,POINT (-52.042 -32.015),0
cidadesdigitais.fid--370298aa_15b3a2610e3_6713,65562,Cidade Digital no município de Canela/RS,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,RS,CANELA,--,,estagio 42,30 de Junho de 2016,POINT (-50.816 -29.366),0
cidadesdigitais.fid--370298aa_15b3a2610e3_6714,65563,Cidade Digital no município de Cerro Grande do Sul/RS,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,RS,CERRO GRANDE DO SUL,--,,estagio 42,30 de Junho de 2016,POINT (-51.739 -30.59),0
cidadesdigitais.fid--370298aa_15b3a2610e3_6715,65564,Cidade Digital no município de Fontoura Xavier/RS,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,RS,FONTOURA XAVIER,--,,estagio 42,30 de Junho de 2016,POINT (-52.346 -28.983),0
cidadesdigitais.fid--370298aa_15b3a2610e3_6716,65565,Cidade Digital no município de Caçapava do Sul/RS,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,RS,CAÇAPAVA DO SUL,--,,estagio 42,30 de Junho de 2016,POINT (-53.491 -30.512),0
cidadesdigitais.fid--370298aa_15b3a2610e3_6717,65566,Cidade Digital no município de Araquari/SC,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,SC,ARAQUARI,--,,estagio 42,30 de Junho de 2016,POINT (-48.722 -26.37),0
cidadesdigitais.fid--370298aa_15b3a2610e3_6718,65567,Cidade Digital no município de Curitibanos/SC,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,SC,CURITIBANOS,--,,estagio 42,30 de Junho de 2016,POINT (-50.584 -27.283),0
cidadesdigitais.fid--370298aa_15b3a2610e3_6719,65568,Cidade Digital no município de Guaramirim/SC,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,SC,GUARAMIRIM,--,,estagio 42,30 de Junho de 2016,POINT (-49.003 -26.473),0
cidadesdigitais.fid--370298aa_15b3a2610e3_671a,65569,Cidade Digital no município de São Francisco do Sul/SC,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,SC,SÃO FRANCISCO DO SUL,--,,estagio 42,30 de Junho de 2016,POINT (-48.638 -26.243),0
cidadesdigitais.fid--370298aa_15b3a2610e3_671b,65570,Cidade Digital no município de São Joaquim/SC,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,SC,SÃO JOAQUIM,--,,estagio 42,30 de Junho de 2016,POINT (-49.932 -28.294),0
cidadesdigitais.fid--370298aa_15b3a2610e3_671c,65571,Cidade Digital no município de Riachão do Dantas/SE,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,SE,RIACHÃO DO DANTAS,--,,estagio 42,30 de Junho de 2016,POINT (-37.725 -11.069),0
cidadesdigitais.fid--370298aa_15b3a2610e3_671d,65572,Cidade Digital no município de Pacatuba/SE,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,SE,PACATUBA,--,,estagio 42,30 de Junho de 2016,POINT (-36.651 -10.453),0
cidadesdigitais.fid--370298aa_15b3a2610e3_671e,65573,Cidade Digital no município de Tobias Barreto/SE,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,SE,TOBIAS BARRETO,--,,estagio 42,30 de Junho de 2016,POINT (-37.998 -11.184),0
cidadesdigitais.fid--370298aa_15b3a2610e3_671f,65574,Cidade Digital no município de Nossa Senhora da Glória/SE,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,SE,NOSSA SENHORA DA GLÓRIA,--,,estagio 42,30 de Junho de 2016,POINT (-37.42 -10.218),0
cidadesdigitais.fid--370298aa_15b3a2610e3_6720,65575,Cidade Digital no município de Apiaí/SP,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,SP,APIAÍ,--,,Concluído,30 de Junho de 2016,POINT (-48.843 -24.509),0
cidadesdigitais.fid--370298aa_15b3a2610e3_6721,65576,Cidade Digital no município de Miracatu/SP,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,SP,MIRACATU,--,,estagio 42,30 de Junho de 2016,POINT (-47.46 -24.281),0
cidadesdigitais.fid--370298aa_15b3a2610e3_6722,65577,Cidade Digital no município de Mairinque/SP,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,SP,MAIRINQUE,--,,estagio 42,30 de Junho de 2016,POINT (-47.183 -23.546),0
cidadesdigitais.fid--370298aa_15b3a2610e3_6723,65578,Cidade Digital no município de Serrana/SP,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,SP,SERRANA,--,,estagio 42,30 de Junho de 2016,POINT (-47.596 -21.211),0
cidadesdigitais.fid--370298aa_15b3a2610e3_6724,65579,Cidade Digital no município de Boituva/SP,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,SP,BOITUVA,--,,estagio 42,30 de Junho de 2016,POINT (-47.672 -23.283),0
cidadesdigitais.fid--370298aa_15b3a2610e3_6725,65580,Cidade Digital no município de Ibaté/SP,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,SP,IBATÉ,--,,estagio 42,30 de Junho de 2016,POINT (-47.997 -21.955),0
cidadesdigitais.fid--370298aa_15b3a2610e3_6726,65581,Cidade Digital no município de São Joaquim da Barra/SP,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,SP,SÃO JOAQUIM DA BARRA,--,,estagio 42,30 de Junho de 2016,POINT (-47.855 -20.581),0
cidadesdigitais.fid--370298aa_15b3a2610e3_6727,65582,Cidade Digital no município de Pederneiras/SP,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,SP,PEDERNEIRAS,--,,estagio 42,30 de Junho de 2016,POINT (-48.775 -22.352),0
cidadesdigitais.fid--370298aa_15b3a2610e3_6728,65583,Cidade Digital no município de Jales/SP,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,SP,JALES,--,,estagio 42,30 de Junho de 2016,POINT (-50.546 -20.269),0
cidadesdigitais.fid--370298aa_15b3a2610e3_6729,65584,Cidade Digital no município de Guareí/SP,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,SP,GUAREÍ,--,,Em obras,30 de Junho de 2016,POINT (-48.184 -23.373),0
cidadesdigitais.fid--370298aa_15b3a2610e3_672a,65585,Cidade Digital no município de Vargem Grande do Sul/SP,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,SP,VARGEM GRANDE DO SUL,--,,estagio 42,30 de Junho de 2016,POINT (-46.894 -21.832),0
cidadesdigitais.fid--370298aa_15b3a2610e3_672b,65586,Cidade Digital no município de Espírito Santo do Pinhal/SP,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,SP,ESPÍRITO SANTO DO PINHAL,--,,estagio 42,30 de Junho de 2016,POINT (-46.741 -22.191),0
cidadesdigitais.fid--370298aa_15b3a2610e3_672c,65587,Cidade Digital no município de Jarinu/SP,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,SP,JARINU,--,,estagio 42,30 de Junho de 2016,POINT (-46.728 -23.101),0
cidadesdigitais.fid--370298aa_15b3a2610e3_672d,65588,Cidade Digital no município de Mirante do Paranapanema/SP,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,SP,MIRANTE DO PARANAPANEMA,--,,estagio 42,30 de Junho de 2016,POINT (-51.906 -22.292),0
cidadesdigitais.fid--370298aa_15b3a2610e3_672e,65589,Cidade Digital no município de Barra do Chapéu/SP,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,SP,BARRA DO CHAPÉU,--,,Concluído,30 de Junho de 2016,POINT (-49.025 -24.473),0
cidadesdigitais.fid--370298aa_15b3a2610e3_672f,65590,Cidade Digital no município de Conchal/SP,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,SP,CONCHAL,--,,estagio 42,30 de Junho de 2016,POINT (-47.173 -22.33),0
cidadesdigitais.fid--370298aa_15b3a2610e3_6730,65591,Cidade Digital no município de São Manuel/SP,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,SP,SÃO MANUEL,--,,estagio 42,30 de Junho de 2016,POINT (-48.571 -22.731),0
cidadesdigitais.fid--370298aa_15b3a2610e3_6731,65592,Cidade Digital no município de Ituverava/SP,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,SP,ITUVERAVA,--,,estagio 42,30 de Junho de 2016,POINT (-47.781 -20.339),0
cidadesdigitais.fid--370298aa_15b3a2610e3_6732,65593,Cidade Digital no município de Orlândia/SP,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,SP,ORLÂNDIA,--,,estagio 42,30 de Junho de 2016,POINT (-47.887 -20.72),0
cidadesdigitais.fid--370298aa_15b3a2610e3_6733,65594,Cidade Digital no município de Valparaíso/SP,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,SP,VALPARAÍSO,--,,estagio 42,30 de Junho de 2016,POINT (-50.868 -21.228),0
cidadesdigitais.fid--370298aa_15b3a2610e3_6734,65595,Cidade Digital no município de Promissão/SP,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,SP,PROMISSÃO,--,,estagio 42,30 de Junho de 2016,POINT (-49.858 -21.537),0
cidadesdigitais.fid--370298aa_15b3a2610e3_6735,65596,Cidade Digital no município de Louveira/SP,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,SP,LOUVEIRA,--,,estagio 42,30 de Junho de 2016,POINT (-46.951 -23.086),0
cidadesdigitais.fid--370298aa_15b3a2610e3_6736,65597,Cidade Digital no município de Araçoiaba da Serra/SP,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,SP,ARAÇOIABA DA SERRA,--,,estagio 42,30 de Junho de 2016,POINT (-47.614 -23.505),0
cidadesdigitais.fid--370298aa_15b3a2610e3_6737,65598,Cidade Digital no município de Tietê/SP,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,SP,TIETÊ,--,,estagio 42,30 de Junho de 2016,POINT (-47.715 -23.102),0
cidadesdigitais.fid--370298aa_15b3a2610e3_6738,65599,Cidade Digital no município de Presidente Venceslau/SP,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,SP,PRESIDENTE VENCESLAU,--,,estagio 42,30 de Junho de 2016,POINT (-51.844 -21.876),0
cidadesdigitais.fid--370298aa_15b3a2610e3_6739,65600,Cidade Digital no município de Cachoeira Paulista/SP,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,SP,CACHOEIRA PAULISTA,--,,estagio 42,30 de Junho de 2016,POINT (-45.009 -22.665),0
cidadesdigitais.fid--370298aa_15b3a2610e3_673a,65601,Cidade Digital no município de São Pedro/SP,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,SP,SÃO PEDRO,--,,estagio 42,30 de Junho de 2016,POINT (-47.914 -22.549),0
cidadesdigitais.fid--370298aa_15b3a2610e3_673b,65602,Cidade Digital no município de São Miguel do Tocantins/TO,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,TO,SÃO MIGUEL DO TOCANTINS,--,,estagio 42,30 de Junho de 2016,POINT (-47.575 -5.555),0
cidadesdigitais.fid--370298aa_15b3a2610e3_673c,65603,Cidade Digital no município de Porto Nacional/TO,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,TO,PORTO NACIONAL,--,,Em obras,30 de Junho de 2016,POINT (-48.417 -10.708),0
cidadesdigitais.fid--370298aa_15b3a2610e3_673d,65604,Cidade Digital no município de Ponte Alta do Bom Jesus/TO,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,TO,PONTE ALTA DO BOM JESUS,--,,Em obras,30 de Junho de 2016,POINT (-46.479 -12.091),0
cidadesdigitais.fid--370298aa_15b3a2610e3_673e,65605,Cidade Digital no município de Paraíso do Tocantins/TO,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,TO,PARAÍSO DO TOCANTINS,--,,estagio 42,30 de Junho de 2016,POINT (-48.867 -10.176),0
cidadesdigitais.fid--370298aa_15b3a2610e3_673f,65400,Cidade Digital no município de Ecoporanga/ES,Cidade Melhor,Cidades Digitais,Ministério das Comunicações,Governo Federal,ES,ECOPORANGA,--,,estagio 42,30 de Junho de 2016,POINT (-40.831 -18.373),0
